id,itemId,itemName,itemBatch,batch,expiryDate,packSize,numberOfPacks,numberOfPacksSent,transaction,note,costPrice,sellPrice,sortIndex
DE69277CE04AC44ABEF51EE9CDD8FEF8,B3F29C830FC75644B4C1F789BEA01342,"BAG, plastic, for drug, 7x 4.5, per lb (Zip Bag)",E1448ABFD60B8C49B94B744E12905A9F ,,<null>,1,3000,3000,2BB3D4FC5A85344D8C1742B7FAD91C6C ,,0,0,2
65FAE05F0A18B34187865D87B019A20D,389C4FCF010497489FE48B324904B83E,"TEST, PREGNANCY (RST/hCG), 1 strip",4ACDBE50F301BB47862731D7B5FE6CAB ,HCG21612,"2019-12-31 00:00:00 +0000",1,750,750,F638C8FD4DE62F46ACA91C4047AE378D ,,6,0,1
ABB0249960A07B40A831D6183F330158,82253A98F4AF0241BE321423038B1535,"TEST, MALARIA, P.F/P.V, SD bioline (25 tests/kit), test",0CF513933BABCA4EB1F69F5024D4B366 ,05DDCO34A,"2019-11-30 00:00:00 +0000",1,2100,2100,F638C8FD4DE62F46ACA91C4047AE378D ,,0.34,0,2
48EBE295BC5B404EB8065F19CAC9E71D,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",8AD3692429055D4D9DBBFCCD4E682193 ,3434C1,"2020-09-30 00:00:00 +0000",1,50,50,F638C8FD4DE62F46ACA91C4047AE378D ,,0.48,0,3
4D3F3465E5BC6E409810823B58B7E00F,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",8D3403A0F1B99A458A4042ED83C18803 ,16018B99,"2019-06-30 00:00:00 +0000",1,30,30,F638C8FD4DE62F46ACA91C4047AE378D ,,37,0,4
3754661A6C7B664A8E78ECD7AFDD88B3,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",BF6FA06896750B42801CAC34824D29F7 ,M27007,"2020-04-30 00:00:00 +0000",1,140,140,F638C8FD4DE62F46ACA91C4047AE378D ,,0.28,0,5
3331F7317D5A3F41B86D0E81A0A2C47E,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",E22E4E7DF70DDB499AA34C40EB63DB26 ,8592,"2023-01-31 00:00:00 +0000",1,37,37,F638C8FD4DE62F46ACA91C4047AE378D ,,1.4,0,6
8ADDACD94F78E5438423D3620577C592,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",06B9112570236E4C91352DF5B4F4F213 ,514,"2020-04-30 00:00:00 +0000",1,8000,8000,F638C8FD4DE62F46ACA91C4047AE378D ,,1,0,7
DAC872322BEA014EBFAA9196C63F49F0,08774523699E7D43BE49C7C05852780D,"AMOXICILLIN, 250 mg, tab.",132EDE29EB2E22499A967F0A8B2DFC85 ,6777160702,"2019-07-31 00:00:00 +0000",1,23000,23000,F638C8FD4DE62F46ACA91C4047AE378D ,,1,0,8
071EE32594313A47B40019967958898E,6D4A7635C23ACB4E9C8420CC478F3158,"ASCORBIC acid (vitamin C), 250 mg, tab.",EDE666C4D80CAB4CB02916C8482DC641 ,AAM17004,"2019-02-28 00:00:00 +0000",1,1000,1000,F638C8FD4DE62F46ACA91C4047AE378D ,,0.01,0,9
50E54621DCC57141A460A64CDFA38D37,3492C0EC6F0F464288EBB0860E4AC78D,"AZITHROMYCIN, 250 mg, caps.",AC416F637D869F4C8D0518F477CEF334 ,HE16E05,"2019-04-30 00:00:00 +0000",1,200,200,F638C8FD4DE62F46ACA91C4047AE378D ,,11,0,10
7F5E2358849D0644A5852BE4EA684A10,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",4743C1E3635B124695DE32344045F315 ,999161201,"2019-12-31 00:00:00 +0000",1,11000,11000,F638C8FD4DE62F46ACA91C4047AE378D ,,0,0,11
735CD3B81C080F4EA3CBB7A698D02A39,0B9B6A41369F3A449E69FDCE68B25F9E,"ETHINYLESTR. 0.03 mg / LEVONORGESTREL 0.15 mg, plaq. 28 tab.",92530CD69643E34BBCA105FBEAC7CCEC ,ZP656003,"2019-08-31 00:00:00 +0000",1,600,600,F638C8FD4DE62F46ACA91C4047AE378D ,,38,0,12
4DAFAFC0E31D5645AAA6C50C64C2D6A0,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",FC58365A2556C749BE9FF8BAD484C5EB ,502,"2020-11-30 00:00:00 +0000",1,1800,1800,F638C8FD4DE62F46ACA91C4047AE378D ,,0,0,13
E364DFA780B7BA4A9AC31587DF8070A4,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",9A07CD15F2388C41877BD1F5A0B8DDDB ,T3017403,"2020-11-30 00:00:00 +0000",1,10200,10200,F638C8FD4DE62F46ACA91C4047AE378D ,,0,0,14
A0615C949CA4124F9BF9ADE5F0DBE63A,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",1DD018EFDC820B478CC261DDBBC48630 ,0937K3,"2019-04-30 00:00:00 +0000",1,8000,8000,F638C8FD4DE62F46ACA91C4047AE378D ,,1,0,15
AF091B4322BBD948AA8A77365C60A665,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",6E89A6F4642B4E40979DAA7AA9F16E84 ,,<null>,1,3200,3200,F638C8FD4DE62F46ACA91C4047AE378D ,,0.07000000000000001,0,16
6D0E6F19E3A3D64ABA095D30EEA2C177,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",D9AFA70E76376A4284C7292D1A964BEB ,PRA716,"2020-08-31 00:00:00 +0000",1,60000,60000,F638C8FD4DE62F46ACA91C4047AE378D ,,0.01,0,17
AEA889423C19C044B81928C9FCF2AD94,910D0C02C94C0E4EBAC20EC3B5F82B4E,"READY TO USE THERAPEUTIC FOOD, paste, 500 kcal, 92 g sachet",C78C4ADE23680E4ABAE97547BE771EA4 ,421016F,"2018-10-31 00:00:00 +0000",1,2100,2100,F638C8FD4DE62F46ACA91C4047AE378D ,,35,0,18
99F4A747FE88F349AA0FE15FF81B9F84,81B2A8E83697C549B833848B99B532AE,"BAG, plastic, for drug, 4x 3, per lb (Zip Bag)",C13212A83CC89F4391AD5EE27F9075B9 ,,<null>,1,15000,15000,F638C8FD4DE62F46ACA91C4047AE378D ,,0,0,19
177412022266CE4AB9FED57778EA2CFD,598EE18F3EB7CC4DA9346DBB2AA3C8B2,"Bandage, hydrophylic, w.o.w., 5 cm x 10 m, roll",767A90F8BCA95743963E18EB54A4E1E5 ,,<null>,1,1200,1200,F638C8FD4DE62F46ACA91C4047AE378D ,,0.05,0,20
0C0785624D1FCD43A8C51CD361E123F4,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",39880C603BB1164BBFEE0C35948BB6A7 ,1801001,"2020-12-31 00:00:00 +0000",1,500,500,F638C8FD4DE62F46ACA91C4047AE378D ,,24,0,21
4E15288390B9B543BD851E30A92871E9,EA519454C9189B47A8A66BAAE5B60FC0,"TAPE, ADHESIVE, zinc oxide, ROLL, 7.5 cm x 10 m",EA9ADC28B7259147A975C0D649C2C91B ,,<null>,1,20,20,F638C8FD4DE62F46ACA91C4047AE378D ,,0.79,0,22
B6158B089A92F341A0AFC802E99C49C4,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",E5882DB72DA38B44A3C2C9259EE899A3 ,,<null>,1,210,210,F638C8FD4DE62F46ACA91C4047AE378D ,,125,0,23
fd3d8660ff4a11e7bbca015aeb12727c,82253A98F4AF0241BE321423038B1535,"TEST, MALARIA, P.F/P.V, SD bioline (25 tests/kit), test",01FEABFAE2EBD54CB82BF26F5B9BFA1D ,05DDC012A,"2019-05-31 00:00:00 +0000",1,475,475,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,0
464b9cc0ff4b11e7bbca015aeb12727c,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",7463F21C0AC5AA48A2499BB3EE34E3F3 ,245,"2020-06-30 00:00:00 +0000",1,9,9,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,1
50ac03d0ff4b11e7bbca015aeb12727c,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",061A5F6366D3F74AAD36A06A9FAB9770 ,16018B99,"2019-06-30 00:00:00 +0000",1,2,2,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,2
50af5f30ff4b11e7bbca015aeb12727c,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",7719743FCA0C8748A495F9BF4EEE05D6 ,16018B99,"2019-06-30 00:00:00 +0000",1,4,4,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,3
12125c40ff4c11e7bbca015aeb12727c,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",4254C0FA90886F48842E34B7E24F09B6 ,supplierinvoice_5,"2018-09-30 00:00:00 +0000",1,3,3,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,4
2cdba900ff4c11e7bbca015aeb12727c,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",88CDE0B70148B440A1C140031CBFFD9B ,31115,"2019-09-30 00:00:00 +0000",1,10,10,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,5
2ce08b00ff4c11e7bbca015aeb12727c,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",DC4EF18D0174E94C9B5F1F0C974CC432 ,31115,"2019-09-30 00:00:00 +0000",1,95,95,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,6
3a898d60ff4c11e7bbca015aeb12727c,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",11930E9E48205943A6391FCD4317AF9F ,supplierinvoice_4,"2022-03-31 00:00:00 +0000",1,95,95,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,7
3a8d8500ff4c11e7bbca015aeb12727c,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",1D67F38BCE31764AAE9BDEE41448406A ,supplierinvoice_6,"2022-03-31 00:00:00 +0000",1,40,40,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,8
46f0e800ff4c11e7bbca015aeb12727c,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",B8352925C7DA0A41A2466CB2D3167723 ,supplierinvoice_3,"2018-10-31 00:00:00 +0000",1,120,120,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,9
cbcd0d60ff4c11e7bbca015aeb12727c,E7F84FC94E8B4647B1954DB8C1F2D93C,"ARTEMETHER 20mg / LUMEFANTRINE 120mg, blister youth 18 tab.",e8713e40e14811e7a5872fa61e46d180 ,supplierinvoice_1,"2018-09-30 00:00:00 +0000",1,1,1,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,11
f5880920ff4c11e7bbca015aeb12727c,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",A24674535C621E44A0048CF128E8C3A6 ,514,"2020-04-30 00:00:00 +0000",1,2800,2800,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,12
077ce600ff4d11e7bbca015aeb12727c,08774523699E7D43BE49C7C05852780D,"AMOXICILLIN, 250 mg, tab.",bacc1ef0f4ef11e7bf15c9f215211448 ,supplierinvoice_11,"2019-09-30 00:00:00 +0000",1,1300,1300,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,13
2bb44a90ff4d11e7bbca015aeb12727c,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",2CA7E8D436992C46BF24C81CC39000C9 ,999161201,"2019-12-31 00:00:00 +0000",1,2200,2200,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,14
50d4af90ff4d11e7bbca015aeb12727c,0B9B6A41369F3A449E69FDCE68B25F9E,"ETHINYLESTR. 0.03 mg / LEVONORGESTREL 0.15 mg, plaq. 28 tab.",3134AC6384BF9748A9842C6D66CBCC69 ,ZP656003,"2019-08-31 00:00:00 +0000",1,60,60,cdcf09d0ff4a11e7bbca015aeb12727c ,,38,38,15
63f73700ff4d11e7bbca015aeb12727c,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",5E09E23D06508741821AB09456CD312F ,47763,"2020-05-31 00:00:00 +0000",1,2200,2200,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,16
764111b0ff4d11e7bbca015aeb12727c,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",68A64DC0CD386F4CA906F6155D5EA081 ,0937K3,"2019-02-28 00:00:00 +0000",1,2200,2200,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,17
8c983740ff4d11e7bbca015aeb12727c,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",cb92e240e14a11e7a5872fa61e46d180 ,supplierinvoice_1,"2020-08-31 00:00:00 +0000",1,185,185,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,18
9cb5e320ff4d11e7bbca015aeb12727c,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",eba04c30e14a11e7a5872fa61e46d180 ,supplierinvoice_1,"2020-01-31 00:00:00 +0000",1,1500,1500,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,19
b01636e0ff4d11e7bbca015aeb12727c,3DD73484BB578D498761EEA97349B12F,"PRIMAQUINE diphosphate, eq. 7.5 mg base, tab.",4C8ADB20C6160C418F31EE5BB0C0C65D ,56194,"2018-07-31 00:00:00 +0000",1,50,50,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,20
c74f09e0ff4d11e7bbca015aeb12727c,5847A4158B45FE429DA06D8ACB6EBBA3,"ZINC sulfate, eq. to 20 mg zinc mineral, dispersible tab.",4865A5D5ECAB654291733056E1075CAF ,supplierinvoice_3,"2020-03-31 00:00:00 +0000",1,570,570,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,21
e029cd10ff4d11e7bbca015aeb12727c,BEAEEF64688FD844BB0F8BC2D7C9C606,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",2a2659d0e14c11e7a5872fa61e46d180 ,supplierinvoice_1,"2022-01-31 00:00:00 +0000",1,400,400,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,22
0ce78180ff4e11e7bbca015aeb12727c,910D0C02C94C0E4EBAC20EC3B5F82B4E,"READY TO USE THERAPEUTIC FOOD, paste, 500 kcal, 92 g sachet",a1461150e14b11e7a5872fa61e46d180 ,supplierinvoice_1,"2018-08-31 00:00:00 +0000",1,600,600,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,23
1ef16d00ff4e11e7bbca015aeb12727c,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",ad1aa1d0e14b11e7a5872fa61e46d180 ,supplierinvoice_1,<null>,1,6,6,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,24
3ff6a470ff4e11e7bbca015aeb12727c,EA519454C9189B47A8A66BAAE5B60FC0,"TAPE, ADHESIVE, zinc oxide, ROLL, 7.5 cm x 10 m",8FECB98A652BBA4DABDDC1B1BEAE24EB ,supplierinvoice_6,<null>,1,7,7,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,25
575b9080ff4e11e7bbca015aeb12727c,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",f6392cc0f4f011e7bf15c9f215211448 ,supplierinvoice_11,"2022-03-31 00:00:00 +0000",1,52,52,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,26
7c6b0590ff4e11e7bbca015aeb12727c,EF006B05A6917E4386A4FF156B054FC0,"BRACELET, BRACHIAL PERIMETER (MUAC), paediatric, PP, 115 mm",40e58570e14b11e7a5872fa61e46d180 ,supplierinvoice_1,<null>,1,3,3,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,27
8c473ba0ff4e11e7bbca015aeb12727c,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",53cff070e14c11e7a5872fa61e46d180 ,supplierinvoice_1,<null>,1,1,1,cdcf09d0ff4a11e7bbca015aeb12727c ,,0,0,28
ca4b1660ff4e11e7bbca015aeb12727c,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",53cff070e14c11e7a5872fa61e46d180 ,supplierinvoice_1,<null>,1,3,3,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,0
f2044eb0ff4e11e7bbca015aeb12727c,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",f6392cc0f4f011e7bf15c9f215211448 ,supplierinvoice_11,"2022-03-31 00:00:00 +0000",1,65,65,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,1
0cbb9a10ff4f11e7bbca015aeb12727c,49ED4A7108F45549B1BD286574BBE77A,"SCALE, mechanical, adult 0-150 kg, grad. 500 g",86C27DAD990C234CA6058FFE1B2E807F ,supplierinvoice_3,<null>,1,1,1,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,2
22b1b3e0ff4f11e7bbca015aeb12727c,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",ad1aa1d0e14b11e7a5872fa61e46d180 ,supplierinvoice_1,<null>,1,1,1,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,3
3bb13d20ff4f11e7bbca015aeb12727c,BEAEEF64688FD844BB0F8BC2D7C9C606,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",2a2659d0e14c11e7a5872fa61e46d180 ,supplierinvoice_1,"2022-01-31 00:00:00 +0000",1,200,200,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,4
84af7500ff4f11e7bbca015aeb12727c,3DD73484BB578D498761EEA97349B12F,"PRIMAQUINE diphosphate, eq. 7.5 mg base, tab.",4C8ADB20C6160C418F31EE5BB0C0C65D ,56194,"2018-07-31 00:00:00 +0000",1,100,100,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,7
84b2a950ff4f11e7bbca015aeb12727c,3DD73484BB578D498761EEA97349B12F,"PRIMAQUINE diphosphate, eq. 7.5 mg base, tab.",C00C8ACB1ABC444A9C864AF18925F52B ,56194,"2018-07-31 00:00:00 +0000",1,100,100,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,8
b42803b0ff4f11e7bbca015aeb12727c,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",eba04c30e14a11e7a5872fa61e46d180 ,supplierinvoice_1,"2020-01-31 00:00:00 +0000",1,1900,1900,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,9
b42c2260ff4f11e7bbca015aeb12727c,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",f7e292a0e14a11e7a5872fa61e46d180 ,supplierinvoice_1,"2020-03-31 00:00:00 +0000",1,100,100,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,10
d603ec10ff4f11e7bbca015aeb12727c,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",cb92e240e14a11e7a5872fa61e46d180 ,supplierinvoice_1,"2020-08-31 00:00:00 +0000",1,300,300,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,11
f95b9f00ff4f11e7bbca015aeb12727c,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",68A64DC0CD386F4CA906F6155D5EA081 ,0937K3,"2019-02-28 00:00:00 +0000",1,1375,1375,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,12
f95fe4c0ff4f11e7bbca015aeb12727c,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",6CD0FD254D49324E9EEE53FE46C600B7 ,0937K3,"2019-02-28 00:00:00 +0000",1,25,25,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,13
f9634020ff4f11e7bbca015aeb12727c,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",4fb17970e14a11e7a5872fa61e46d180 ,supplierinvoice_1,"2020-07-31 00:00:00 +0000",1,1500,1500,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,14
210a01e0ff5011e7bbca015aeb12727c,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",5E09E23D06508741821AB09456CD312F ,47763,"2020-05-31 00:00:00 +0000",1,1550,1550,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,15
210f0af0ff5011e7bbca015aeb12727c,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",14C2F1B69EC7154784EAC0AB052B2ABA ,47763,"2020-05-31 00:00:00 +0000",1,350,350,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,16
8aaf72b0ff5011e7bbca015aeb12727c,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",2CA7E8D436992C46BF24C81CC39000C9 ,999161201,"2019-12-31 00:00:00 +0000",1,3300,3300,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,17
9ec18a40ff5011e7bbca015aeb12727c,08774523699E7D43BE49C7C05852780D,"AMOXICILLIN, 250 mg, tab.",bacc1ef0f4ef11e7bf15c9f215211448 ,supplierinvoice_11,"2019-09-30 00:00:00 +0000",1,1700,1700,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,18
c0c6f3a0ff5011e7bbca015aeb12727c,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",A24674535C621E44A0048CF128E8C3A6 ,514,"2020-04-30 00:00:00 +0000",1,1200,1200,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,19
c0cb6070ff5011e7bbca015aeb12727c,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",0B00481001913B449771CDB1323B772C ,514,"2020-04-30 00:00:00 +0000",1,2200,2200,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,20
828d6d70ff5111e7bbca015aeb12727c,E7F84FC94E8B4647B1954DB8C1F2D93C,"ARTEMETHER 20mg / LUMEFANTRINE 120mg, blister youth 18 tab.",e8713e40e14811e7a5872fa61e46d180 ,supplierinvoice_1,"2018-09-30 00:00:00 +0000",1,4,4,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,21
9c30d7d0ff5111e7bbca015aeb12727c,28D1A7154505B3419EE96EF7D75E7175,"ARTEMETHER 20mg / LUMEFANTRINE 120mg, blister child 12 tab.",DE1CA51F49E32044A9E93E30CDB4B30D ,DYI1516167,"2018-04-30 00:00:00 +0000",1,9,9,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,22
d612ce40ff5111e7bbca015aeb12727c,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",B8352925C7DA0A41A2466CB2D3167723 ,supplierinvoice_3,"2018-10-31 00:00:00 +0000",1,30,30,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,23
0c982c30ff5211e7bbca015aeb12727c,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",1D67F38BCE31764AAE9BDEE41448406A ,supplierinvoice_6,"2022-03-31 00:00:00 +0000",1,60,60,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,24
2e27c950ff5211e7bbca015aeb12727c,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",DC4EF18D0174E94C9B5F1F0C974CC432 ,31115,"2019-09-30 00:00:00 +0000",1,80,80,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,25
4115fa50ff5211e7bbca015aeb12727c,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",ea247de0f1ee11e7900945d7ca3e6bf7 ,supplierinvoice_7,"2019-09-30 00:00:00 +0000",1,2,2,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,26
5753f290ff5211e7bbca015aeb12727c,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",7463F21C0AC5AA48A2499BB3EE34E3F3 ,245,"2020-06-30 00:00:00 +0000",1,1,1,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,27
811d6d40ff5211e7bbca015aeb12727c,82253A98F4AF0241BE321423038B1535,"TEST, MALARIA, P.F/P.V, SD bioline (25 tests/kit), test",01FEABFAE2EBD54CB82BF26F5B9BFA1D ,05DDC012A,"2019-05-31 00:00:00 +0000",1,550,550,acbfea80ff4e11e7bbca015aeb12727c ,,0,0,28
49506cc0ff5511e7bbca015aeb12727c,82253A98F4AF0241BE321423038B1535,"TEST, MALARIA, P.F/P.V, SD bioline (25 tests/kit), test",01FEABFAE2EBD54CB82BF26F5B9BFA1D ,05DDC012A,"2019-05-31 00:00:00 +0000",1,450,450,95a466b0ff5211e7bbca015aeb12727c ,,0,0,0
6a25e1a0ff5511e7bbca015aeb12727c,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",7463F21C0AC5AA48A2499BB3EE34E3F3 ,245,"2020-06-30 00:00:00 +0000",1,3,3,95a466b0ff5211e7bbca015aeb12727c ,,0,0,1
12e1d5b0ff5611e7bbca015aeb12727c,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",ea247de0f1ee11e7900945d7ca3e6bf7 ,supplierinvoice_7,"2019-09-30 00:00:00 +0000",1,2,2,95a466b0ff5211e7bbca015aeb12727c ,,0,0,2
45448c00ff5611e7bbca015aeb12727c,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",DC4EF18D0174E94C9B5F1F0C974CC432 ,31115,"2019-09-30 00:00:00 +0000",1,35,35,95a466b0ff5211e7bbca015aeb12727c ,,0,0,3
58bf6ca0ff5611e7bbca015aeb12727c,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",1D67F38BCE31764AAE9BDEE41448406A ,supplierinvoice_6,"2022-03-31 00:00:00 +0000",1,20,20,95a466b0ff5211e7bbca015aeb12727c ,,0,0,4
7e1141e0ff5611e7bbca015aeb12727c,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",B8352925C7DA0A41A2466CB2D3167723 ,supplierinvoice_3,"2018-10-31 00:00:00 +0000",1,20,20,95a466b0ff5211e7bbca015aeb12727c ,,0,0,5
