id,itemId,joinsThisStore
5092CF889E5BD045B0949D450E54EEE3,B3CCDC148FA86441ACE715E958137A6D,true
E1F9964A25E00B49B3839B1CD74F8F6A,598EE18F3EB7CC4DA9346DBB2AA3C8B2,true
886B075CDC20F248A9B6E05179240181,EA519454C9189B47A8A66BAAE5B60FC0,true
AC3944752DAB1140BBE21892D5B6ED25,666D2C873AF66C47944D14D93BF8DAAF,true
5722E4440982DF47864FB1188ECA0F75,380551D68F06C246AD9F837BE1143891,true
C274B2D491ECC142826F78604F505D09,AD1BA47AC234E7458C679FEA132E35B9,true
957252CF83266844B1C65C5BB01748FA,E51D20420115BD469F47F9893E6E8532,true
70ECC30F517D3D43836FC3D983B27A87,4CF7435AA7B8FF41BE2024612058F696,true
973941D97DF26C4FB4D7D57004B0DED3,544E5759A84BD040BEF1856A4C3BC6E3,true
CB3B186479933B4884F69EE14929C9FB,36A7AF11B4A45840A53F869B0F769E78,true
13FD44886A79D14FA62E6BDE3084FB91,87348770A484BE4BA2EC50318ADEB692,true
855F21BE39292E44A60A61B8263D2A98,B93E94783C19FE4E93D56FAA4DBC0F41,true
7A0D08601E948243884B2AC1FB1F1D5A,A66333019D2D7341A595EB242A996FCC,true
9CC1534572C72D489FB84069738EA9F2,92E3C9930E29D1498A099FC7C1835182,true
9CB3F7E89C3AE847B124C89C12A02EC0,496210AE19083A4E8181BD7A7F5F4163,true
FBC4DED02A2A384E952404757807CA02,D5E277D43458284485F0F8D46FEBA3BD,true
F50AFC7159CA4249B4686FC23A30522E,04119806A8BEA94C9FF33B4966F9536E,true
AE3D3563588ECA4D846F37AF4517EF3D,DC622B83A28A6847BE98F596E5B8197A,true
4C58379530026B43AD470E5FC32781F0,E975EBB293874749BD32FA61E7754118,true
83F38EED1E162C4DB3210C9C80678AA8,465A50532AA27E458CB5E551C1E60228,true
E8DFC03E396FED4A9C9A16A7E05C1052,FEC9A6FBE9F1BB4FAF5311985C1825EE,true
F0E2032465D32D468325164E85626F97,C3895B3D8AB73C43A67E674C171E7BF4,true
26C219F9DD186B48895834326D37A230,30F00B69EF309D4DBA2C1C0060B3E598,true
0CFDFA391B4E244AA9FD4AA59F46ED13,749E61435BBBD34AB956DBA590225465,true
AF78EFE5C017D143B2ACD2A6D007F352,CC8F414FECCF8F4199975E7D3289F09B,true
0120965DEF75564C9A4F020514F7C2D3,793E8CE442CEE0478B08C82BFE061C39,true
A9B8EB10B73C3B47859AD38180617201,6C8D844FEC3C07429446137FC2C7CE13,true
067FEDD8A30F6F4B95AFF3EE15926520,6657F37B14104546B7D18BAE668434BC,true
483D88AEEF653E4098B83033B48D9080,207E5BB948CB7F45892542817BAD37AD,true
8279A5971942694D854B2732F52C96A9,A4DDA1A6F3D55F40BEC1E59792A1743D,true
87D597EC9BA0814DB0446BCED5BF4943,F28803EF0D46B44AAF414497680E4D96,true
BD0E11F2624ACF408C2C3DD9983C45A7,F53A0BF5373CB545AD0CBBFECF56D146,true
5BC772C7ABED6E4FB214C290E4EA6184,23751AB724A86E4D96D5DE0CC7B40019,true
138089304A27064CA1EF282F12171920,D43F8603933CB946AA9BE6675E86A3D6,true
D36478E54A7D1740882CFD9BCE9591FC,CFB3E674BE240A48887A1692DE516B01,true
9BCFB41AA52DDC4E8787260FBD88FF7C,7FD5F63476BAEC4798B939938927030B,true
CA25BFFEA09F454CBA884A05B4BFB8D5,DE6EA723798CAE4DB9D965A01A592EED,true
1D5507764351C14AB9CB24B948B71DD8,6A0D1EBBDE43DA4EB34A0F4ED8B146B4,true
1CCC5EF414E89242BFD5D0F422BA22C7,B1E21540C621BB449D39535D3F329DC1,true
B46EB37AF0C3F64CB9F2230F668D65B5,9345C6ADECA2E54F99B5E7D9875319A2,true
9A615406E73ABE419BF2345EE180D984,2A1D244B4B1FA84C988F8D4DD4F3DB47,true
BBD7700C9596734D90388FB771BD4BDE,81B2A8E83697C549B833848B99B532AE,true
0FE74A0CD5057D4A9942D3624D50EB56,7D42F92575FAF34DA62BB2893DC92A8C,true
92C453C48528E3499D2C153CE01D8527,B3F29C830FC75644B4C1F789BEA01342,true
C65D64D0CACC1345806BA4D85B31E658,B286680058105F479118CF8414EE726D,true
EDD1F9B6EAFF1D4395203F1E250573D8,550C7FF68D0605458E2EA725020FD92F,true
5CD7F3425831F943A0BB39AA0CB2379E,8F941175CE39AD44B39A8AA8BEAAFBEF,true
6DE49095574F1B4ABCCFF171C653DBBA,BEAEEF64688FD844BB0F8BC2D7C9C606,true
12395F3E2F353546AE75033237351F7A,DF0A867BB4695D42B9DACC05CCA882D6,true
FACE6623B5FAA641A81D86243AB26E27,5B715F54ECC1C64E87FD96DA3936021D,true
D1899C187182BD4EB9971C9A6233A4D5,1D4612D0DC1B8B429F55CA316779095B,true
F932AC71A0E56647BDBD01D846391D40,247230A297F5F84EA62C6DB4D507A2AE,true
8066DAECE4A6D74987638782AABE9A08,F8F6C50BCB1E42419DF0B1B2A281D5FE,true
F62D7612A324E54084B51CB9AEFF0991,6F157EE2EAAA9B4390DD711C38C365EB,true
CDBF09A4A977CC408EB16C88F114371D,FF62F33C960F094DADA66E38FFD15426,true
A4643BF774A58E46804F8E366CDBCD33,7ED8F5679AC8F04A8F232A862FCBC215,true
3D07F4B8EF660746BFA8E9B8E1052959,5812A9CD7415DA498B15EDC97286F9D3,true
DA01CFAB33847A49B3ED94F80FFE3E48,B605D1B7B8DF534CA94B7B99E676FB96,true
02353E8F7A5B484A8D0ABC1A68B6C141,934BCD60C0CBBF4989E291801526D0F8,true
377DA07CBD8CDF469955445E8CE4B479,2E5E2C5A98BB894C8F9D3C73B9C04920,true
FD286765F4EFB549B297A6A0AE5A3DF3,35711A49D1278A49802AA1CB4BCCB3D8,true
DBC7248083FCE34C87470B6EB80FFCB1,449C315B85273C4E96DD433E6ED0ED9E,true
E609CE1F5E7F664B87F4FDA4EE8F4BD5,9C7C2A623548784ABBE81E94D1968B06,true
781D2A955429C245A20CE5A80C06F240,77BC65A78B0BE74BAE74FAB4281C82CE,true
1B1364F9D7183A45A01DEA9B067D419C,C233C3E73E280644AF938665B5BDD59F,true
4AF57A621A52DC419854A4068CCDD351,F1BAD0199869404B8AD906541AB9AF49,true
0388EAC23208BD4E86D99C24E9126CC5,B8F8EE2C279E3748956BF4EBED74BD40,true
EFA6A51ACAE5644184AC170E82B36F89,AAC87C8079B9C44DA32F40D799A10A7F,true
6C6768515A59794BABAA05641576F401,9B7E88AE64410F48A25636E209EDB6E4,true
5262A5C8096A224C9FA2C8F376095534,156209E906BE124CB70B67DF270711D9,true
5680D298B57EF44B93558F97596E8715,CA7B2FD7741A5B4A81FAEC2889132DF0,true
64A4BDFBAA428A4E8AE196C7D887AB79,A47101EF5949A447B29A7453210DFCCC,true
169E0714FAE3534FA86A0E236D8E96AA,783005D3FBEA1749AB9BFDDD89C2EE94,true
D21708F5AC24C34DBEB6CE74210725A0,EDD2D6C55B8BE94E8B0ECF5400B72C8D,true
9C19934DDA7C3747B7735814CC18C6F7,CF95B01D4D60DC499A8DD2CE6D4ABE63,true
70EE8036C9EE5947B0FDE73C8F54AE01,6AC01E4D53AFBE47AA9F89BD1ABADEE5,true
F231ED0F2B540648831D6B81E97DBB0C,BAA1F7A7E504024388033C4ADCB892D7,true
95B364D6B6E00540A058C8CF7D2FF459,A5E490EEB41DB947A2A79CB24AB95962,true
7CDDC0825F4CA049B31550F58C9B852F,59AECCB5E63ACF4EB27000BFA00B766E,true
0423D1FBE160894A8BFD1AF5D8B29128,4A880EB66B18DD47AE83A06201F17F9C,true
D36C300ECD8CEB4A88F5BD3FE7909AB4,83B3FA0C6C389240AE4C2A5645C24194,true
8EE4D0F48F989448897CDF08298D581D,C4C4D4ED1FD40B48818421CA2CE44C1C,true
8DFB0F7B58056747BC3805693E5D85FA,A3A48CD3A0A1214094CD1ECAD610D5BA,true
DB40CEA9EB634644805ED0CB4C8EEBAF,0E608F0FBE46984CA6B8FD95F1CA717B,true
B63014E8658DE74C9BB6CB4601ECC194,42F8B8CBC1177249895F87B0949A6DCA,true
DB833436FB11AC4CB3C68EC36E50F284,6A2E2066841B0045B42B6CE848964EA5,true
5B8EB25990D63D4BB474276E0767A50A,D9CF887B55DE5148878025284E6DCBC2,true
C2C92A18E5CFD149BF6F32A8B7BE79AF,31F3E2EB897298448A36ED85E9E59BCA,true
2D558434EB7ED1428E45490BCA63FAD0,FC6BCB063465344C9BC8A23619FE1BA3,true
728473F7943D48419A35BD4902B73C5A,757177D409AE42CBA8BF3C72B9CFB7B4,true
253BD3D911DA434F85336738EA7DC922,FFDA9B1621B6564CAB1FC801D85AB522,true
D3247835B0AD8449A7D2B7CF1B5F24FC,92A830620D13D44AAA28F70D5767AF1A,true
F60FE6CF64EA464D90E6FB014F6E7D1D,3231887DAB7DC1489EB636DACF96EA34,true
356B1F1AE1F4F642B0FDFC202C5D81F1,DFE30CFDD9EAE2479A23788784900E4D,true
002A201A952F5C4BA54A025A0EFA203E,C156095A3811024C91C1F5DD1A3D4ECE,true
75136ABE952D8245901F7EBE08FCA55F,60B7B1A0AD44BB4FB93042E6750EB12A,true
C1BDC0908A97E74097226D2198489CC4,A004C09D5DA25344B9D28B586E02DF64,true
D213D2C1E705494984906D7B24FC6A8A,F37456065CAF504ABCC887980D8F8C77,true
1610643FA2371C4E898D444E8049040F,FE3D2BC9B5DC7F46A72EFAD2629E19B8,true
985FF1F2D53F4F42ADEA9C9E02F21414,704B231AA42411489C66FDB69478E86A,true
70B4778F1EEB0E4DB7FA2E5421360056,2B703969EFE77446A9AB72B6B8206A24,true
B68E9E884447AB449B03B83936106C04,FCB360F4269B714AB6DEB66D0D650FB5,true
8F03E72D898058438E0815700B03C684,A0A5E5F1EBF5D540BDBBFE0EA8B26852,true
29354D1E53FA8C48ABF5232419447AAD,4F075745611B2846889FA791F802B2C3,true
553320294460AF44BD4E0BB6CAA2A2A7,2C3C519DF88D714DBB63E85EB1CB7687,true
0FD329185DF6F04DA48C564D3D4369DB,18DC6D96A1042049A22F058D3A9A7F06,true
61D7949F47881242886DA38E066E12A5,96B63AB12E345C46A485430A05B47C19,true
97F3892D9B24E8438FC84FA1AE5B0D54,93F6AFACFF16C84F8397965710567AFD,true
0FB215006A071645B076105CE2EBE155,94FB7B1D77C60C45A456754F63B014F8,true
5F17F8A286D2674DB2B23C82E0931AD7,E8D41DB534F42649A785FF9C6A40B11C,true
2E1BD8B85BDF194489DB7490C611EAC2,40906C3558615D4AAF1241FA6F4AE8CE,true
EFE5AFA6D83F384AA64BDAADEC5DFC64,ED63A89B4A85CB49BD6B9F25DD62ABC4,true
02E14F6AE83BF04CA332C1AE9EBF47EF,CE3B4AA799DD044181C9C3DF9C82271B,true
9935672EDD98E64EAA0D04B6756910F1,936B472509CD7F4AAFD5E47AF86EB981,true
4F1F279520D08545B05E3D23BB9A28AC,5315DACFC51DB04993DA479464DD479D,true
89A62F9BD3E9134E87CEFEE97928CBD0,B0A2301409D01D4196CA4DE1B0FA250B,true
4F9F68F671CCF34597598C549C40A4ED,866871A88B257548AF6B1F012F7291B9,true
F3A66D1651951544BA7AE129BECD452F,2842FE3AB5A21C4B8BFDB367C9505009,true
E90899E9D261BA4F8A186D04C9769DEF,3FE9A95719AA544292CDD2453F810CDC,true
ADD8638FFB2E5E4EABA56824950AE342,5BC49DA439C83C4F95FA89A950B52560,true
8063011CC9812B4F914B02D12FCF422D,C474927E5A29064FAD1E5C0CA40551D8,true
6F831B69FD296B4B9E56C88B73E59DE4,0D43BA17E78F0A4F939D13D2E9E18F11,true
42E70BE35E39FF4387E7132132898A98,32BAE980820CF846AC5424F4E989EEEE,true
A5C60453CBF0554F8B4673E011370409,595BD06E1FF25141A37BD7C2EC035A49,true
F5CECC3411A7A84997AE998A6A86141B,B41E85B70C0EDB4CA3717EEBC7807EF7,true
82461A1ACB0512458D1845D417C963F9,27909F7D663ECD489D514F77E45317C9,true
8313D50E80D4CB4F88027E4C1A01DA32,D02EE5487FA996438F3B77DA39B019D8,true
D48D54842D7D42498336414234EE70C7,1E35975889522B48B92787EB5B6A6FE7,true
20789A78D5435C48A4BB8A7FE4DE5610,35D1D6BC9D51474BBF17799F1B162E08,true
8C352656371BA84B97871D39AE217DC2,548E7F63828179419862230E1DF84D29,true
84F0E50C9E51294E87D411505447931E,754862C973A2BB4897AC5F1209C7C22D,true
54AC9E0FF6846E43B8CCFDFC0AD5B30B,C0CAC41F7B7E8E4A8C1E7D10FCCE3885,true
E212E6C85C501540A96A4A0A3AE153F4,44E8E11CDB839D42873F1F0110F8BF35,true
80A35FAF4C353B43A74776EEB910D895,DB473D417729284C8DE7C6A80FC9454D,true
FF5C583392C9D943902EBD2A2496BD2E,C4BF0C6099BDB646A25ADDB97C9DF27D,true
40C65E4A4A02D04FAC62FD54F3622B0E,1AEBB9441149CC49BBCD2C2371864B0A,true
C555BB7358EF5F4CB5F837D5072319DA,513338D29E491843B5F106EB0AC2E891,true
823DFECFC87AD44FBFC064750C702222,FCBB3977C7F9584DB86EDA06D5CB146F,true
557B6BF6CA143E409910F08B096E4F39,5B040CEF3CAAFF4C9FCE72FD6C27889E,true
