ignore ID,,item,transaction,batches
ignore ID,,84ADCDB8C5A00047AB51516CE8627FFE ,a7866b4022a611e895d59f29cf2a42ee ,709f6fe022a711e895d59f29cf2a42ee 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,a7866b4022a611e895d59f29cf2a42ee ,98ae695022a711e895d59f29cf2a42ee 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,a7866b4022a611e895d59f29cf2a42ee ,ef998a6022a711e895d59f29cf2a42ee 
ignore ID,,63AB54F4F46D9546A298CCF6AC4D2FA0 ,a7866b4022a611e895d59f29cf2a42ee ,fb43fda022a711e895d59f29cf2a42ee 
ignore ID,,2F1ADAB6E2453947A84C49B5C3CAA5DE ,a7866b4022a611e895d59f29cf2a42ee ,07099a0022a811e895d59f29cf2a42ee 
ignore ID,,EA519454C9189B47A8A66BAAE5B60FC0 ,a7866b4022a611e895d59f29cf2a42ee ,13f00fb022a811e895d59f29cf2a42ee 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,a7866b4022a611e895d59f29cf2a42ee ,280115d022a811e895d59f29cf2a42ee 
ignore ID,,7ED8F5679AC8F04A8F232A862FCBC215 ,a7866b4022a611e895d59f29cf2a42ee ,4d9b65c022a811e895d59f29cf2a42ee 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,a7866b4022a611e895d59f29cf2a42ee ,76a476a022a811e895d59f29cf2a42ee 
ignore ID,,EEDFFE81A65EC54AA656D3F43C006E6A ,28f0a92022ac11e895d59f29cf2a42ee ,49e2f4d022ac11e895d59f29cf2a42ee 
ignore ID,,6D4A7635C23ACB4E9C8420CC478F3158 ,28f0a92022ac11e895d59f29cf2a42ee ,524a4b0022ac11e895d59f29cf2a42ee 
ignore ID,,694D1A4B13EF834993B552F7F0B11B55 ,28f0a92022ac11e895d59f29cf2a42ee ,6a97e96022ac11e895d59f29cf2a42ee 
ignore ID,,3FBF55496070964A887CCBBF4B6EB9A1 ,28f0a92022ac11e895d59f29cf2a42ee ,b5fc72e022ac11e895d59f29cf2a42ee 
ignore ID,,3492C0EC6F0F464288EBB0860E4AC78D ,28f0a92022ac11e895d59f29cf2a42ee ,ccabca9022ac11e895d59f29cf2a42ee 
ignore ID,,9C1E0D5882B1844BB8CA5352ADDCA4F0 ,28f0a92022ac11e895d59f29cf2a42ee ,2d67e3f022ad11e895d59f29cf2a42ee 
ignore ID,,6D4A7635C23ACB4E9C8420CC478F3158 ,96fc64d022ad11e895d59f29cf2a42ee ,bd62de6022ad11e895d59f29cf2a42ee 
ignore ID,,3492C0EC6F0F464288EBB0860E4AC78D ,96fc64d022ad11e895d59f29cf2a42ee ,c5a3c0d022ad11e895d59f29cf2a42ee 
ignore ID,,89DC4DB6CC39A14CB8BAB694AC801B2D ,96fc64d022ad11e895d59f29cf2a42ee ,cc65cb7022ad11e895d59f29cf2a42ee 
ignore ID,,694D1A4B13EF834993B552F7F0B11B55 ,96fc64d022ad11e895d59f29cf2a42ee ,d7c3a55022ad11e895d59f29cf2a42ee 
ignore ID,,A78939DB38CFD34B92B57AC1560F9DC2 ,96fc64d022ad11e895d59f29cf2a42ee ,e9decee022ad11e895d59f29cf2a42ee 
ignore ID,,3FBF55496070964A887CCBBF4B6EB9A1 ,96fc64d022ad11e895d59f29cf2a42ee ,f35ff98022ad11e895d59f29cf2a42ee 
ignore ID,,9D17D08D8C75364A8072C0A229D27CDF ,96fc64d022ad11e895d59f29cf2a42ee ,feed47d022ad11e895d59f29cf2a42ee 
ignore ID,,5F976B4EA860FE499F516EDD98E43510 ,96fc64d022ad11e895d59f29cf2a42ee ,1021bae022ae11e895d59f29cf2a42ee 
ignore ID,,DC622B83A28A6847BE98F596E5B8197A ,96fc64d022ad11e895d59f29cf2a42ee ,205cd9d022ae11e895d59f29cf2a42ee 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,96fc64d022ad11e895d59f29cf2a42ee ,331a36d022ae11e895d59f29cf2a42ee 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,28f0a92022ac11e895d59f29cf2a42ee ,af9e04b022af11e895d59f29cf2a42ee 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,3b67c9d022b611e895d59f29cf2a42ee ,61e8822022b611e895d59f29cf2a42ee 
ignore ID,,7ED8F5679AC8F04A8F232A862FCBC215 ,3b67c9d022b611e895d59f29cf2a42ee ,9cdd211022b611e895d59f29cf2a42ee 
ignore ID,,49ED4A7108F45549B1BD286574BBE77A ,3b67c9d022b611e895d59f29cf2a42ee ,a8c0ccc022b611e895d59f29cf2a42ee 
ignore ID,,81B65A4CFB966C418A355EC92145B223 ,daf341b0236e11e880bc5fef0979b03f ,0b975810236f11e880bc5fef0979b03f 
ignore ID,,389C4FCF010497489FE48B324904B83E ,daf341b0236e11e880bc5fef0979b03f ,23810480236f11e880bc5fef0979b03f 
ignore ID,,2EE132A7A6899C469CB69BBF3E49F049 ,daf341b0236e11e880bc5fef0979b03f ,6069281028eb11e8b967af66153bb1c2 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,daf341b0236e11e880bc5fef0979b03f ,3f468b90236f11e880bc5fef0979b03f 8677aab028f811e8b967af66153bb1c2 
ignore ID,,1AE31DB442812841BD28A88FA8412E39 ,daf341b0236e11e880bc5fef0979b03f ,4a060290236f11e880bc5fef0979b03f 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,daf341b0236e11e880bc5fef0979b03f ,5320a330236f11e880bc5fef0979b03f 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,daf341b0236e11e880bc5fef0979b03f ,81a498b0236f11e880bc5fef0979b03f 
ignore ID,,84ADCDB8C5A00047AB51516CE8627FFE ,daf341b0236e11e880bc5fef0979b03f ,8c578c90236f11e880bc5fef0979b03f 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,daf341b0236e11e880bc5fef0979b03f ,a8bcaf00236f11e880bc5fef0979b03f 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,daf341b0236e11e880bc5fef0979b03f ,c68754e0236f11e880bc5fef0979b03f 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,daf341b0236e11e880bc5fef0979b03f ,d62b8b00236f11e880bc5fef0979b03f 
ignore ID,,63AB54F4F46D9546A298CCF6AC4D2FA0 ,daf341b0236e11e880bc5fef0979b03f ,e65c49b0236f11e880bc5fef0979b03f 
ignore ID,,5847A4158B45FE429DA06D8ACB6EBBA3 ,daf341b0236e11e880bc5fef0979b03f ,fdd3fa70236f11e880bc5fef0979b03f 
ignore ID,,EF006B05A6917E4386A4FF156B054FC0 ,daf341b0236e11e880bc5fef0979b03f ,0a1b7100237011e880bc5fef0979b03f 
ignore ID,,49ED4A7108F45549B1BD286574BBE77A ,daf341b0236e11e880bc5fef0979b03f ,1a9546a0237011e880bc5fef0979b03f 1a9e6e60237011e880bc5fef0979b03f 
ignore ID,,2F1ADAB6E2453947A84C49B5C3CAA5DE ,daf341b0236e11e880bc5fef0979b03f ,2c8c4660237011e880bc5fef0979b03f 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,daf341b0236e11e880bc5fef0979b03f ,53a4f8f0237011e880bc5fef0979b03f 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,daf341b0236e11e880bc5fef0979b03f ,34751dc0237011e880bc5fef0979b03f 
ignore ID,,BEAEEF64688FD844BB0F8BC2D7C9C606 ,daf341b0236e11e880bc5fef0979b03f ,7a523f80237011e880bc5fef0979b03f 
ignore ID,,7ED8F5679AC8F04A8F232A862FCBC215 ,daf341b0236e11e880bc5fef0979b03f ,8a2770b0237011e880bc5fef0979b03f 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,daf341b0236e11e880bc5fef0979b03f ,99547b00237011e880bc5fef0979b03f 
ignore ID,,C4B933C945AB7540A5FE9674982EC277 ,daf341b0236e11e880bc5fef0979b03f ,a3f87ac0237011e880bc5fef0979b03f a3fd5cc0237011e880bc5fef0979b03f 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,6D4BB4B0295A844C964B16BE4B976115 ,D94BA55910C3154084627CB911192BD8 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,6D4BB4B0295A844C964B16BE4B976115 ,7072BDD6E722A546B05E62A51C52EDB5 
ignore ID,,389C4FCF010497489FE48B324904B83E ,09BB300F76F83C43A6FA7DFC7782FB5B ,CF6E8F4542772944A7D9D05434A4A732 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,09BB300F76F83C43A6FA7DFC7782FB5B ,325F95EEE00FA54DA01E461B7DF8A9F4 
ignore ID,,6D4A7635C23ACB4E9C8420CC478F3158 ,09BB300F76F83C43A6FA7DFC7782FB5B ,5449C463743B0640A2DD1DE0801D7DB3 
ignore ID,,89DC4DB6CC39A14CB8BAB694AC801B2D ,09BB300F76F83C43A6FA7DFC7782FB5B ,BA3D0CA48532D84BB6251C73770D32E8 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,09BB300F76F83C43A6FA7DFC7782FB5B ,FCE39D2CDC9E6C4E855F388E5AE775BA 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,09BB300F76F83C43A6FA7DFC7782FB5B ,5B4BA69672C7314EAD13BEF88B5D04F7 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,09BB300F76F83C43A6FA7DFC7782FB5B ,D58AC9BFB2904E4E90DA52E7B90AE497 
ignore ID,,9C1E0D5882B1844BB8CA5352ADDCA4F0 ,09BB300F76F83C43A6FA7DFC7782FB5B ,56497287E66A344E8B9C43568B302242 
ignore ID,,A98455BE6A82BF4FBC13539C6B90C710 ,09BB300F76F83C43A6FA7DFC7782FB5B ,ED7774F034F15549898E0DDEA20FD5C4 
ignore ID,,046331E09A3CD847BD4A0AD099C2B9E0 ,09BB300F76F83C43A6FA7DFC7782FB5B ,8C9F65974923904BA13F2DDD28C622D2 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,09BB300F76F83C43A6FA7DFC7782FB5B ,6BB5A936ACB13B4E8AC2455F80B5D0BE 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,09BB300F76F83C43A6FA7DFC7782FB5B ,172E551B2460724C930889B6A400CDDD 
ignore ID,,A78939DB38CFD34B92B57AC1560F9DC2 ,09BB300F76F83C43A6FA7DFC7782FB5B ,510CDB1AA56F7D4398179DCA467F0518 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,09BB300F76F83C43A6FA7DFC7782FB5B ,E76B9C7F9504494BAFEE3464A1E21FD5 
ignore ID,,389C4FCF010497489FE48B324904B83E ,51c0f540266611e887ea15a8be15bf87 ,9169f480266611e887ea15a8be15bf87 
ignore ID,,AADDD9267BFDAF4D8B9AAAA042FF3C68 ,51c0f540266611e887ea15a8be15bf87 ,0d412eb0266811e887ea15a8be15bf87 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,51c0f540266611e887ea15a8be15bf87 ,ad01f100266811e887ea15a8be15bf87 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,51c0f540266611e887ea15a8be15bf87 ,b978b4f0266811e887ea15a8be15bf87 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,51c0f540266611e887ea15a8be15bf87 ,c4cb9250266811e887ea15a8be15bf87 
ignore ID,,84ADCDB8C5A00047AB51516CE8627FFE ,51c0f540266611e887ea15a8be15bf87 ,d4654120266811e887ea15a8be15bf87 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,51c0f540266611e887ea15a8be15bf87 ,6ad70500266c11e887ea15a8be15bf87 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,51c0f540266611e887ea15a8be15bf87 ,a73d5c60266c11e887ea15a8be15bf87 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,51c0f540266611e887ea15a8be15bf87 ,fb472f70266c11e887ea15a8be15bf87 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,51c0f540266611e887ea15a8be15bf87 ,27de7020266d11e887ea15a8be15bf87 
ignore ID,,63AB54F4F46D9546A298CCF6AC4D2FA0 ,51c0f540266611e887ea15a8be15bf87 ,97892b40266d11e887ea15a8be15bf87 
ignore ID,,5847A4158B45FE429DA06D8ACB6EBBA3 ,51c0f540266611e887ea15a8be15bf87 ,aa0c3e60266d11e887ea15a8be15bf87 
ignore ID,,EF006B05A6917E4386A4FF156B054FC0 ,51c0f540266611e887ea15a8be15bf87 ,b12df530266d11e887ea15a8be15bf87 
ignore ID,,2F1ADAB6E2453947A84C49B5C3CAA5DE ,51c0f540266611e887ea15a8be15bf87 ,bbd9bd20266d11e887ea15a8be15bf87 
ignore ID,,EA519454C9189B47A8A66BAAE5B60FC0 ,51c0f540266611e887ea15a8be15bf87 ,cc813270266d11e887ea15a8be15bf87 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,51c0f540266611e887ea15a8be15bf87 ,dc82cad0266d11e887ea15a8be15bf87 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,51c0f540266611e887ea15a8be15bf87 ,edba7230266d11e887ea15a8be15bf87 
ignore ID,,BEAEEF64688FD844BB0F8BC2D7C9C606 ,51c0f540266611e887ea15a8be15bf87 ,0ee0c630266e11e887ea15a8be15bf87 
ignore ID,,7ED8F5679AC8F04A8F232A862FCBC215 ,51c0f540266611e887ea15a8be15bf87 ,1a176900266e11e887ea15a8be15bf87 
ignore ID,,2EE132A7A6899C469CB69BBF3E49F049 ,ae359ff0267111e887ea15a8be15bf87 ,5bd40930267211e887ea15a8be15bf87 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,ae359ff0267111e887ea15a8be15bf87 ,66676720267211e887ea15a8be15bf87 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,ae359ff0267111e887ea15a8be15bf87 ,71ab0240267211e887ea15a8be15bf87 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,ae359ff0267111e887ea15a8be15bf87 ,7bb9edf0267211e887ea15a8be15bf87 
ignore ID,,84ADCDB8C5A00047AB51516CE8627FFE ,ae359ff0267111e887ea15a8be15bf87 ,84de79a0267211e887ea15a8be15bf87 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,ae359ff0267111e887ea15a8be15bf87 ,c2c0c2a0267211e887ea15a8be15bf87 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,ae359ff0267111e887ea15a8be15bf87 ,cd2ee550267211e887ea15a8be15bf87 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,ae359ff0267111e887ea15a8be15bf87 ,25428400267711e887ea15a8be15bf87 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,ae359ff0267111e887ea15a8be15bf87 ,65809750267711e887ea15a8be15bf87 
ignore ID,,63AB54F4F46D9546A298CCF6AC4D2FA0 ,ae359ff0267111e887ea15a8be15bf87 ,848d8bc0267811e887ea15a8be15bf87 
ignore ID,,5847A4158B45FE429DA06D8ACB6EBBA3 ,ae359ff0267111e887ea15a8be15bf87 ,42cbf8d0269011e887ea15a8be15bf87 
ignore ID,,EF006B05A6917E4386A4FF156B054FC0 ,ae359ff0267111e887ea15a8be15bf87 ,6d0c2a20269011e887ea15a8be15bf87 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,ae359ff0267111e887ea15a8be15bf87 ,7b309e10269011e887ea15a8be15bf87 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,ae359ff0267111e887ea15a8be15bf87 ,b2f050c0269011e887ea15a8be15bf87 
ignore ID,,BEAEEF64688FD844BB0F8BC2D7C9C606 ,ae359ff0267111e887ea15a8be15bf87 ,d6cac840269011e887ea15a8be15bf87 
ignore ID,,7ED8F5679AC8F04A8F232A862FCBC215 ,ae359ff0267111e887ea15a8be15bf87 ,e3028760269011e887ea15a8be15bf87 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,ae359ff0267111e887ea15a8be15bf87 ,0284c850269111e887ea15a8be15bf87 
ignore ID,,389C4FCF010497489FE48B324904B83E ,16c32000269111e887ea15a8be15bf87 ,38c61860269111e887ea15a8be15bf87 
ignore ID,,2EE132A7A6899C469CB69BBF3E49F049 ,16c32000269111e887ea15a8be15bf87 ,5a6c71d0269111e887ea15a8be15bf87 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,16c32000269111e887ea15a8be15bf87 ,6501cb90269111e887ea15a8be15bf87 
ignore ID,,1AE31DB442812841BD28A88FA8412E39 ,16c32000269111e887ea15a8be15bf87 ,e65a6f80269111e887ea15a8be15bf87 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,16c32000269111e887ea15a8be15bf87 ,b8ba54e0269211e887ea15a8be15bf87 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,16c32000269111e887ea15a8be15bf87 ,03b79110269311e887ea15a8be15bf87 
ignore ID,,84ADCDB8C5A00047AB51516CE8627FFE ,16c32000269111e887ea15a8be15bf87 ,0e908380269311e887ea15a8be15bf87 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,16c32000269111e887ea15a8be15bf87 ,20f53930269311e887ea15a8be15bf87 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,16c32000269111e887ea15a8be15bf87 ,82922030269411e887ea15a8be15bf87 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,16c32000269111e887ea15a8be15bf87 ,8b32fcf0269411e887ea15a8be15bf87 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,16c32000269111e887ea15a8be15bf87 ,995945a0269411e887ea15a8be15bf87 
ignore ID,,63AB54F4F46D9546A298CCF6AC4D2FA0 ,16c32000269111e887ea15a8be15bf87 ,a4cf1450269411e887ea15a8be15bf87 
ignore ID,,5847A4158B45FE429DA06D8ACB6EBBA3 ,16c32000269111e887ea15a8be15bf87 ,d0082490269411e887ea15a8be15bf87 
ignore ID,,49ED4A7108F45549B1BD286574BBE77A ,16c32000269111e887ea15a8be15bf87 ,0fef1730269511e887ea15a8be15bf87 
ignore ID,,2F1ADAB6E2453947A84C49B5C3CAA5DE ,16c32000269111e887ea15a8be15bf87 ,21bbab90269511e887ea15a8be15bf87 
ignore ID,,EA519454C9189B47A8A66BAAE5B60FC0 ,16c32000269111e887ea15a8be15bf87 ,3fa6aab0269511e887ea15a8be15bf87 
ignore ID,,6CCC5743567C814A9ABCE316FD5DDBD6 ,16c32000269111e887ea15a8be15bf87 ,52593240269511e887ea15a8be15bf87 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,16c32000269111e887ea15a8be15bf87 ,65df0f60269511e887ea15a8be15bf87 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,16c32000269111e887ea15a8be15bf87 ,738fd9f0269511e887ea15a8be15bf87 
ignore ID,,BEAEEF64688FD844BB0F8BC2D7C9C606 ,16c32000269111e887ea15a8be15bf87 ,814ba100269511e887ea15a8be15bf87 
ignore ID,,7ED8F5679AC8F04A8F232A862FCBC215 ,16c32000269111e887ea15a8be15bf87 ,8cd2fbe0269511e887ea15a8be15bf87 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,16c32000269111e887ea15a8be15bf87 ,57d72eb0269611e887ea15a8be15bf87 
ignore ID,,389C4FCF010497489FE48B324904B83E ,55108f4028f411e8b967af66153bb1c2 ,a711e82028f411e8b967af66153bb1c2 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,04446cf028f211e8b967af66153bb1c2 ,c7e6b63028f311e8b967af66153bb1c2 
ignore ID,,BEAEEF64688FD844BB0F8BC2D7C9C606 ,04446cf028f211e8b967af66153bb1c2 ,b45a978028f311e8b967af66153bb1c2 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,04446cf028f211e8b967af66153bb1c2 ,9aabbb7028f311e8b967af66153bb1c2 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,04446cf028f211e8b967af66153bb1c2 ,71d468f028f311e8b967af66153bb1c2 
ignore ID,,6CCC5743567C814A9ABCE316FD5DDBD6 ,04446cf028f211e8b967af66153bb1c2 ,50faae5028f311e8b967af66153bb1c2 
ignore ID,,2F1ADAB6E2453947A84C49B5C3CAA5DE ,04446cf028f211e8b967af66153bb1c2 ,3943d1b028f311e8b967af66153bb1c2 
ignore ID,,EF006B05A6917E4386A4FF156B054FC0 ,04446cf028f211e8b967af66153bb1c2 ,2ba35ad028f311e8b967af66153bb1c2 
ignore ID,,5847A4158B45FE429DA06D8ACB6EBBA3 ,04446cf028f211e8b967af66153bb1c2 ,1d8b6a0028f311e8b967af66153bb1c2 
ignore ID,,25B06E70357D4B4EB02F7B2AAA5F3D75 ,04446cf028f211e8b967af66153bb1c2 ,12b4c18028f311e8b967af66153bb1c2 
ignore ID,,15B98CDED983524199A74AED2E816496 ,04446cf028f211e8b967af66153bb1c2 ,a6d4a2f028f211e8b967af66153bb1c2 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,04446cf028f211e8b967af66153bb1c2 ,9a45ea3028f211e8b967af66153bb1c2 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,04446cf028f211e8b967af66153bb1c2 ,86723b3028f211e8b967af66153bb1c2 
ignore ID,,1AE31DB442812841BD28A88FA8412E39 ,04446cf028f211e8b967af66153bb1c2 ,7a7206d028f211e8b967af66153bb1c2 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,04446cf028f211e8b967af66153bb1c2 ,70a5544028f211e8b967af66153bb1c2 
ignore ID,,2EE132A7A6899C469CB69BBF3E49F049 ,04446cf028f211e8b967af66153bb1c2 ,4822635028f211e8b967af66153bb1c2 
ignore ID,,389C4FCF010497489FE48B324904B83E ,04446cf028f211e8b967af66153bb1c2 ,226744f028f211e8b967af66153bb1c2 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,d2f5346028ef11e8b967af66153bb1c2 ,e1d0ff8028f111e8b967af66153bb1c2 
ignore ID,,BEAEEF64688FD844BB0F8BC2D7C9C606 ,d2f5346028ef11e8b967af66153bb1c2 ,cdb6f8b028f111e8b967af66153bb1c2 
ignore ID,,496210AE19083A4E8181BD7A7F5F4163 ,d2f5346028ef11e8b967af66153bb1c2 ,90a82c5028f111e8b967af66153bb1c2 
ignore ID,,EF006B05A6917E4386A4FF156B054FC0 ,d2f5346028ef11e8b967af66153bb1c2 ,ec5b794028f011e8b967af66153bb1c2 
ignore ID,,5847A4158B45FE429DA06D8ACB6EBBA3 ,d2f5346028ef11e8b967af66153bb1c2 ,db3759e028f011e8b967af66153bb1c2 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,d2f5346028ef11e8b967af66153bb1c2 ,a6342f2028f011e8b967af66153bb1c2 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,d2f5346028ef11e8b967af66153bb1c2 ,9ca8080028f011e8b967af66153bb1c2 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,d2f5346028ef11e8b967af66153bb1c2 ,9138a1f028f011e8b967af66153bb1c2 
ignore ID,,1954F5D3F1047C49A8FDBCF549A9940F ,d2f5346028ef11e8b967af66153bb1c2 ,847da91028f011e8b967af66153bb1c2 
ignore ID,,3DD73484BB578D498761EEA97349B12F ,8A61A1A13251844989DEE468560A5B70 ,E83997AB6931414C9E5852640F1D70AE 
ignore ID,,15B98CDED983524199A74AED2E816496 ,8A61A1A13251844989DEE468560A5B70 ,CEFF4161A1F23A4C97FBC75046AAB99E 
ignore ID,,15B98CDED983524199A74AED2E816496 ,c45e2470228c11e895d59f29cf2a42ee ,cfc4102028d811e8b967af66153bb1c2 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,c45e2470228c11e895d59f29cf2a42ee ,17f6457028d911e8b967af66153bb1c2 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,c45e2470228c11e895d59f29cf2a42ee ,ba904a0028da11e8b967af66153bb1c2 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,ff98a930229011e895d59f29cf2a42ee ,58ab2f1028dc11e8b967af66153bb1c2 
ignore ID,,15B98CDED983524199A74AED2E816496 ,0123430022a011e895d59f29cf2a42ee ,5dcb4fe028e411e8b967af66153bb1c2 
ignore ID,,3DD73484BB578D498761EEA97349B12F ,0123430022a011e895d59f29cf2a42ee ,a5b5a6c028e411e8b967af66153bb1c2 
ignore ID,,81B2A8E83697C549B833848B99B532AE ,0123430022a011e895d59f29cf2a42ee ,f4856ec028e411e8b967af66153bb1c2 
ignore ID,,3DD73484BB578D498761EEA97349B12F ,a7866b4022a611e895d59f29cf2a42ee ,82a9d47028e511e8b967af66153bb1c2 
ignore ID,,15B98CDED983524199A74AED2E816496 ,a7866b4022a611e895d59f29cf2a42ee ,be096a3028e511e8b967af66153bb1c2 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,a7866b4022a611e895d59f29cf2a42ee ,ef1961c028e511e8b967af66153bb1c2 
ignore ID,,AADDD9267BFDAF4D8B9AAAA042FF3C68 ,daf341b0236e11e880bc5fef0979b03f ,6d6f33b028eb11e8b967af66153bb1c2 
ignore ID,,3DD73484BB578D498761EEA97349B12F ,daf341b0236e11e880bc5fef0979b03f ,cd1ac77028eb11e8b967af66153bb1c2 
ignore ID,,3DD73484BB578D498761EEA97349B12F ,e7ddf9b028eb11e8b967af66153bb1c2 ,24bb7ce028ec11e8b967af66153bb1c2 
ignore ID,,2F1ADAB6E2453947A84C49B5C3CAA5DE ,d2f5346028ef11e8b967af66153bb1c2 ,29db2fe028f111e8b967af66153bb1c2 
ignore ID,,6CCC5743567C814A9ABCE316FD5DDBD6 ,d2f5346028ef11e8b967af66153bb1c2 ,6d9d60e028f111e8b967af66153bb1c2 
ignore ID,,598EE18F3EB7CC4DA9346DBB2AA3C8B2 ,d2f5346028ef11e8b967af66153bb1c2 ,7f38d32028f111e8b967af66153bb1c2 
ignore ID,,F14234C9384C4B47906EC92890EBE2FB ,d2f5346028ef11e8b967af66153bb1c2 ,7a43b5c028f011e8b967af66153bb1c2 
ignore ID,,1AE31DB442812841BD28A88FA8412E39 ,d2f5346028ef11e8b967af66153bb1c2 ,6b56e8c028f011e8b967af66153bb1c2 
ignore ID,,CCA93D36ADFABE469A2C0BDFF462680B ,d2f5346028ef11e8b967af66153bb1c2 ,61950ba028f011e8b967af66153bb1c2 
ignore ID,,2EE132A7A6899C469CB69BBF3E49F049 ,d2f5346028ef11e8b967af66153bb1c2 ,595f4cc028f011e8b967af66153bb1c2 
ignore ID,,389C4FCF010497489FE48B324904B83E ,d2f5346028ef11e8b967af66153bb1c2 ,4447fa3028f011e8b967af66153bb1c2 
ignore ID,,60B7B1A0AD44BB4FB93042E6750EB12A ,04446cf028f211e8b967af66153bb1c2 ,026a605028f311e8b967af66153bb1c2 
ignore ID,,0B9B6A41369F3A449E69FDCE68B25F9E ,04446cf028f211e8b967af66153bb1c2 ,cfdd179028f211e8b967af66153bb1c2 
ignore ID,,E6A244E41CF3BD449BC6AF6069A67F5A ,04446cf028f211e8b967af66153bb1c2 ,c3f4ff1028f211e8b967af66153bb1c2 
ignore ID,,AADDD9267BFDAF4D8B9AAAA042FF3C68 ,14CC1C1612DBB741BA0F8895E079D6C3 ,2D4F4550F2B2D74EB2C8F73015C5CB46 
ignore ID,,92A830620D13D44AAA28F70D5767AF1A ,14CC1C1612DBB741BA0F8895E079D6C3 ,B79F85D08C7EE34E8C9A0B3340D20B21 
