id,itemId,itemName,itemBatch,batch,expiryDate,packSize,numberOfPacks,numberOfPacksSent,transaction,note,costPrice,sellPrice,sortIndex
81810af0346311e1bd5fc5c422a3fadd,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",<ItemBatch>{166},CP7002,"2020-03-31 00:00:00 +0000",1,600,600,<Transaction>{85},,0,0,14
8e6b0310346311e1bd5fc5c422a3fadd,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",<ItemBatch>{151},supplierinvoice_18,<null>,1,200,200,<Transaction>{85},,0,0,15
ae2c48d0346311e1bd5fc5c422a3fadd,EF006B05A6917E4386A4FF156B054FC0,"BRACELET, BRACHIAL PERIMETER (MUAC), paediatric, PP, 115 mm",<ItemBatch>{173},supplierinvoice_21,<null>,1,5,5,<Transaction>{85},,0.1,0,16
bedce5e0346311e1bd5fc5c422a3fadd,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",<ItemBatch>{168},supplierinvoice_1,<null>,1,4,4,<Transaction>{85},,0,0,17
21a30010346411e1bd5fc5c422a3fadd,6CCC5743567C814A9ABCE316FD5DDBD6,"TAPE, ADHESIVE, ROLL, perforated, 10 cm x 5 m",<ItemBatch>{133},supplierinvoice_20,<null>,1,15,15,<Transaction>{85},,2.08,2.08,18
5dd12910346711e1bd5fc5c422a3fadd,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",<ItemBatch>{134},1801001,"2020-12-31 00:00:00 +0000",1,50,50,<Transaction>{85},,24,0,19
6ff83980346711e1bd5fc5c422a3fadd,BEAEEF64688FD844BB0F8BC2D7C9C606,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",<ItemBatch>{162},supplierinvoice_1,"2022-01-31 00:00:00 +0000",1,300,300,<Transaction>{85},,0,0,20
8fe45fd0346711e1bd5fc5c422a3fadd,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",<ItemBatch>{130},supplierinvoice_18,<null>,1,10,10,<Transaction>{85},,0,0,21
de72b200346711e1bd5fc5c422a3fadd,389C4FCF010497489FE48B324904B83E,"TEST, PREGNANCY (RST/hCG), 1 strip",<ItemBatch>{131},HCG21612,"2019-12-31 00:00:00 +0000",1,100,100,<Transaction>{84},,6,0,0
e7fc1a00346711e1bd5fc5c422a3fadd,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",<ItemBatch>{155},supplierinvoice_20,<null>,1,6,6,<Transaction>{84},,0.48,0,1
f0a00400346711e1bd5fc5c422a3fadd,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",<ItemBatch>{194},8592,"2023-01-31 00:00:00 +0000",1,6,6,<Transaction>{84},,0,0,2
fc92a3d0346711e1bd5fc5c422a3fadd,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",<ItemBatch>{125},16018B99,"2019-06-30 00:00:00 +0000",1,6,6,<Transaction>{84},,37,0,3
03f31150346811e1bd5fc5c422a3fadd,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",<ItemBatch>{153},M27007,"2020-04-30 00:00:00 +0000",1,30,30,<Transaction>{84},,0.28,0,4
1119eb60346811e1bd5fc5c422a3fadd,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",<ItemBatch>{158},7C702202,"2022-03-31 00:00:00 +0000",1,60,60,<Transaction>{84},,38,0,5
1929f9d0346811e1bd5fc5c422a3fadd,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",<ItemBatch>{165},T3017403,"2020-11-30 00:00:00 +0000",1,2000,2000,<Transaction>{84},,0,0,6
223dbca0346811e1bd5fc5c422a3fadd,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",<ItemBatch>{164},0937K3,"2019-02-28 00:00:00 +0000",1,1500,1500,<Transaction>{84},,1,0,7
2b18bc30346811e1bd5fc5c422a3fadd,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",<ItemBatch>{129},supplierinvoice_17,"2019-12-31 00:00:00 +0000",1,120,120,<Transaction>{84},,0,0,8
37d6e960346811e1bd5fc5c422a3fadd,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",<ItemBatch>{127},S15,"2020-11-30 00:00:00 +0000",1,1200,1200,<Transaction>{84},,0.01,0,9
496e6400346811e1bd5fc5c422a3fadd,8517022E30703D4AADC2B8D5F86BE82E,"CHLOROQUINE, 155 mg base, (250 mg phosphate), tab.",<ItemBatch>{169},supplierinvoice_1,"2019-11-30 00:00:00 +0000",1,260,260,<Transaction>{84},,0,0,10
5381e390346811e1bd5fc5c422a3fadd,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",<ItemBatch>{149},PRA716,"2020-08-31 00:00:00 +0000",1,1600,1600,<Transaction>{84},,0,0,11
5e7e1570346811e1bd5fc5c422a3fadd,0B9B6A41369F3A449E69FDCE68B25F9E,"ETHINYLESTR. 0.03 mg / LEVONORGESTREL 0.15 mg, plaq. 28 tab.",<ItemBatch>{167},7153B,"2020-01-31 00:00:00 +0000",1,51,51,<Transaction>{84},,0.38,0,12
6ab649c0346811e1bd5fc5c422a3fadd,60B7B1A0AD44BB4FB93042E6750EB12A,"AMOXICILLIN, 250 mg, tab.",<ItemBatch>{128},6777160702,"2019-07-31 00:00:00 +0000",1,1200,1200,<Transaction>{84},,1,0,13
83d2a9d0346811e1bd5fc5c422a3fadd,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",<ItemBatch>{166},CP7002,"2020-03-31 00:00:00 +0000",1,1000,1000,<Transaction>{84},,0,0,14
c737dbd0346a11e1bd5fc5c422a3fadd,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",<ItemBatch>{151},supplierinvoice_18,<null>,1,100,100,<Transaction>{84},,0,0,15
39540c20346b11e1bd5fc5c422a3fadd,EF006B05A6917E4386A4FF156B054FC0,"BRACELET, BRACHIAL PERIMETER (MUAC), paediatric, PP, 115 mm",<ItemBatch>{173},supplierinvoice_21,<null>,1,6,6,<Transaction>{84},,0.1,0,16
47cb8210346b11e1bd5fc5c422a3fadd,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",<ItemBatch>{168},supplierinvoice_1,<null>,1,6,6,<Transaction>{84},,0,0,17
62653350346b11e1bd5fc5c422a3fadd,6CCC5743567C814A9ABCE316FD5DDBD6,"TAPE, ADHESIVE, ROLL, perforated, 10 cm x 5 m",<ItemBatch>{133},supplierinvoice_20,<null>,1,30,30,<Transaction>{84},,2.08,2.08,18
759416d0346b11e1bd5fc5c422a3fadd,598EE18F3EB7CC4DA9346DBB2AA3C8B2,"Bandage, hydrophylic, w.o.w., 5 cm x 10 m, roll",<ItemBatch>{172}," 000","2020-12-31 00:00:00 +0000",1,120,120,<Transaction>{84},,0,0,19
8bcb3140346b11e1bd5fc5c422a3fadd,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",<ItemBatch>{134},1801001,"2020-12-31 00:00:00 +0000",1,100,100,<Transaction>{84},,24,0,20
98980470346b11e1bd5fc5c422a3fadd,BEAEEF64688FD844BB0F8BC2D7C9C606,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",<ItemBatch>{162},supplierinvoice_1,"2022-01-31 00:00:00 +0000",1,500,500,<Transaction>{84},,0,0,21
a89ea5e0346b11e1bd5fc5c422a3fadd,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",<ItemBatch>{130},supplierinvoice_18,<null>,1,6,6,<Transaction>{84},,0,0,22
c24eba70346b11e1bd5fc5c422a3fadd,81B2A8E83697C549B833848B99B532AE,"BAG, plastic, for drug, 4x 3, per lb (Zip Bag)",<ItemBatch>{124},stocktake_8,<null>,1,600,600,<Transaction>{84},,0,0,23
dcaebe10346b11e1bd5fc5c422a3fadd,4E7FF9BB7E2D184E9B5F46F3FE88008F,"TIMER, 60 mn",<ItemBatch>{205},stocktake_8,<null>,1,4,4,<Transaction>{84},,0,0,24
2a80c520346c11e1bd5fc5c422a3fadd,389C4FCF010497489FE48B324904B83E,"TEST, PREGNANCY (RST/hCG), 1 strip",<ItemBatch>{131},HCG21612,"2019-12-31 00:00:00 +0000",1,80,80,<Transaction>{83},,6,0,0
e3b62ec0346e11e1bd5fc5c422a3fadd,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",<ItemBatch>{155},supplierinvoice_20,<null>,1,5,5,<Transaction>{83},,0.48,0,1
1db87e70346f11e1bd5fc5c422a3fadd,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",<ItemBatch>{125},16018B99,"2019-06-30 00:00:00 +0000",1,4,4,<Transaction>{83},,37,0,2
2d28ac40346f11e1bd5fc5c422a3fadd,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",<ItemBatch>{153},M27007,"2020-04-30 00:00:00 +0000",1,60,60,<Transaction>{83},,0.28,0,3
3e8da530346f11e1bd5fc5c422a3fadd,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",<ItemBatch>{158},7C702202,"2022-03-31 00:00:00 +0000",1,40,40,<Transaction>{83},,38,0,4
fbac4c60347011e1bd5fc5c422a3fadd,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",<ItemBatch>{165},T3017403,"2020-11-30 00:00:00 +0000",1,1400,1400,<Transaction>{83},,0,0,5
0355a9c0347111e1bd5fc5c422a3fadd,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",<ItemBatch>{164},0937K3,"2019-02-28 00:00:00 +0000",1,1000,1000,<Transaction>{83},,1,0,6
0f66a700347111e1bd5fc5c422a3fadd,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",<ItemBatch>{129},supplierinvoice_17,"2019-12-31 00:00:00 +0000",1,20,20,<Transaction>{83},,0,0,7
570bde90347111e1bd5fc5c422a3fadd,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",<ItemBatch>{127},S15,"2020-11-30 00:00:00 +0000",1,1200,1200,<Transaction>{83},,0.01,0,8
6f5fe590347111e1bd5fc5c422a3fadd,8517022E30703D4AADC2B8D5F86BE82E,"CHLOROQUINE, 155 mg base, (250 mg phosphate), tab.",<ItemBatch>{169},supplierinvoice_1,"2019-11-30 00:00:00 +0000",1,120,120,<Transaction>{83},,0,0,9
7b59ff70347111e1bd5fc5c422a3fadd,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",<ItemBatch>{149},PRA716,"2020-08-31 00:00:00 +0000",1,2000,2000,<Transaction>{83},,0,0,10
fa360aa0347111e1bd5fc5c422a3fadd,60B7B1A0AD44BB4FB93042E6750EB12A,"AMOXICILLIN, 250 mg, tab.",<ItemBatch>{128},6777160702,"2019-07-31 00:00:00 +0000",1,1000,1000,<Transaction>{83},,1,0,11
108fa130347211e1bd5fc5c422a3fadd,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",<ItemBatch>{166},CP7002,"2020-03-31 00:00:00 +0000",1,2000,2000,<Transaction>{83},,0,0,12
241bbfe0347211e1bd5fc5c422a3fadd,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",<ItemBatch>{151},supplierinvoice_18,<null>,1,100,100,<Transaction>{83},,0,0,13
330ef580347211e1bd5fc5c422a3fadd,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",<ItemBatch>{168},supplierinvoice_1,<null>,1,5,5,<Transaction>{83},,0,0,14
3fadb3d0347211e1bd5fc5c422a3fadd,6CCC5743567C814A9ABCE316FD5DDBD6,"TAPE, ADHESIVE, ROLL, perforated, 10 cm x 5 m",<ItemBatch>{133},supplierinvoice_20,<null>,1,5,5,<Transaction>{83},,2.08,2.08,15
51d3d9e0347211e1bd5fc5c422a3fadd,598EE18F3EB7CC4DA9346DBB2AA3C8B2,"Bandage, hydrophylic, w.o.w., 5 cm x 10 m, roll",<ItemBatch>{172}," 000","2020-12-31 00:00:00 +0000",1,200,200,<Transaction>{83},,0,0,16
63954ab0347211e1bd5fc5c422a3fadd,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",<ItemBatch>{134},1801001,"2020-12-31 00:00:00 +0000",1,50,50,<Transaction>{83},,24,0,17
747b0180347211e1bd5fc5c422a3fadd,BEAEEF64688FD844BB0F8BC2D7C9C606,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",<ItemBatch>{162},supplierinvoice_1,"2022-01-31 00:00:00 +0000",1,100,100,<Transaction>{83},,0,0,18
8985a9e0347211e1bd5fc5c422a3fadd,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",<ItemBatch>{130},supplierinvoice_18,<null>,1,10,10,<Transaction>{83},,0,0,19
ddac2cb0347211e1bd5fc5c422a3fadd,81B2A8E83697C549B833848B99B532AE,"BAG, plastic, for drug, 4x 3, per lb (Zip Bag)",<ItemBatch>{124},stocktake_8,<null>,1,500,500,<Transaction>{83},,0,0,20
3f7dfbd0347311e1bd5fc5c422a3fadd,0B9B6A41369F3A449E69FDCE68B25F9E,"ETHINYLESTR. 0.03 mg / LEVONORGESTREL 0.15 mg, plaq. 28 tab.",<ItemBatch>{167},7153B,"2020-01-31 00:00:00 +0000",1,21,21,<Transaction>{83},,0.38,0,22
fb451ec0347311e1bd5fc5c422a3fadd,389C4FCF010497489FE48B324904B83E,"TEST, PREGNANCY (RST/hCG), 1 strip",<ItemBatch>{131},HCG21612,"2019-12-31 00:00:00 +0000",1,180,180,<Transaction>{82},,6,0,0
04252760347411e1bd5fc5c422a3fadd,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",<ItemBatch>{155},supplierinvoice_20,<null>,1,4,4,<Transaction>{82},,0.48,0,1
1bad2bd0347411e1bd5fc5c422a3fadd,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",<ItemBatch>{194},8592,"2023-01-31 00:00:00 +0000",1,1,1,<Transaction>{82},,0,0,2
38a84cb0347411e1bd5fc5c422a3fadd,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",<ItemBatch>{125},16018B99,"2019-06-30 00:00:00 +0000",1,10,10,<Transaction>{82},,37,0,3
55b10220347411e1bd5fc5c422a3fadd,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",<ItemBatch>{153},M27007,"2020-04-30 00:00:00 +0000",1,82,82,<Transaction>{82},,0.28,0,4
677a3b20347411e1bd5fc5c422a3fadd,1AE31DB442812841BD28A88FA8412E39,"MEDROXYPROGESTERONE acetate, 150 mg, 1 ml, vial",<ItemBatch>{158},7C702202,"2022-03-31 00:00:00 +0000",1,65,65,<Transaction>{82},,38,0,5
7465b9e0347411e1bd5fc5c422a3fadd,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",<ItemBatch>{165},T3017403,"2020-11-30 00:00:00 +0000",1,1600,1600,<Transaction>{82},,0,0,6
81f8ea50347411e1bd5fc5c422a3fadd,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",<ItemBatch>{164},0937K3,"2019-02-28 00:00:00 +0000",1,2400,2400,<Transaction>{82},,1,0,7
94fbb4c0347411e1bd5fc5c422a3fadd,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",<ItemBatch>{129},supplierinvoice_17,"2019-12-31 00:00:00 +0000",1,140,140,<Transaction>{82},,0,0,8
9f28afc0347411e1bd5fc5c422a3fadd,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",<ItemBatch>{127},S15,"2020-11-30 00:00:00 +0000",1,800,800,<Transaction>{82},,0.01,0,9
ab33e0a0347411e1bd5fc5c422a3fadd,60B7B1A0AD44BB4FB93042E6750EB12A,"AMOXICILLIN, 250 mg, tab.",<ItemBatch>{128},6777160702,"2019-07-31 00:00:00 +0000",1,1900,1900,<Transaction>{82},,1,0,10
b6c1f240347411e1bd5fc5c422a3fadd,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",<ItemBatch>{166},CP7002,"2020-03-31 00:00:00 +0000",1,600,600,<Transaction>{82},,0,0,11
ca7c25d0347411e1bd5fc5c422a3fadd,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",<ItemBatch>{151},supplierinvoice_18,<null>,1,20,20,<Transaction>{82},,0,0,12
e8c91b10347411e1bd5fc5c422a3fadd,EF006B05A6917E4386A4FF156B054FC0,"BRACELET, BRACHIAL PERIMETER (MUAC), paediatric, PP, 115 mm",<ItemBatch>{173},supplierinvoice_21,<null>,1,7,7,<Transaction>{82},,0.1,0,13
fa05a470347411e1bd5fc5c422a3fadd,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",<ItemBatch>{168},supplierinvoice_1,<null>,1,5,5,<Transaction>{82},,0,0,14
0a1d5ce0347511e1bd5fc5c422a3fadd,6CCC5743567C814A9ABCE316FD5DDBD6,"TAPE, ADHESIVE, ROLL, perforated, 10 cm x 5 m",<ItemBatch>{133},supplierinvoice_20,<null>,1,9,9,<Transaction>{82},,2.08,2.08,15
1607bf50347511e1bd5fc5c422a3fadd,598EE18F3EB7CC4DA9346DBB2AA3C8B2,"Bandage, hydrophylic, w.o.w., 5 cm x 10 m, roll",<ItemBatch>{172}," 000","2020-12-31 00:00:00 +0000",1,120,120,<Transaction>{82},,0,0,16
254ae9b0347511e1bd5fc5c422a3fadd,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",<ItemBatch>{134},1801001,"2020-12-31 00:00:00 +0000",1,170,170,<Transaction>{82},,24,0,17
32929230347511e1bd5fc5c422a3fadd,BEAEEF64688FD844BB0F8BC2D7C9C606,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",<ItemBatch>{162},supplierinvoice_1,"2022-01-31 00:00:00 +0000",1,200,200,<Transaction>{82},,0,0,18
41a16620347511e1bd5fc5c422a3fadd,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",<ItemBatch>{130},supplierinvoice_18,<null>,1,21,21,<Transaction>{82},,0,0,19
5a9dbb10347511e1bd5fc5c422a3fadd,81B2A8E83697C549B833848B99B532AE,"BAG, plastic, for drug, 4x 3, per lb (Zip Bag)",<ItemBatch>{124},stocktake_8,<null>,1,1000,1000,<Transaction>{82},,0,0,20
fc501430347511e1bd5fc5c422a3fadd,389C4FCF010497489FE48B324904B83E,"TEST, PREGNANCY (RST/hCG), 1 strip",<ItemBatch>{131},HCG21612,"2019-12-31 00:00:00 +0000",1,50,50,<Transaction>{81},,6,0,0
1501cb90347611e1bd5fc5c422a3fadd,AADDD9267BFDAF4D8B9AAAA042FF3C68,"METHYLATED spirit, external use, 500ml, bottle",<ItemBatch>{155},supplierinvoice_20,<null>,1,2,2,<Transaction>{81},,0.48,0,1
314423c0347611e1bd5fc5c422a3fadd,B758D0C53874E449B1F437064F140042,"POLYVIDONE IODINE, 10%, solution, 200 ml, dropper bot.",<ItemBatch>{194},8592,"2023-01-31 00:00:00 +0000",1,3,3,<Transaction>{81},,0,0,2
3ba10860347611e1bd5fc5c422a3fadd,2EE132A7A6899C469CB69BBF3E49F049,"BENZYL BENZOATE, 25%, lotion, 1 l, bot.",<ItemBatch>{125},16018B99,"2019-06-30 00:00:00 +0000",1,4,4,<Transaction>{81},,37,0,3
476719f0347611e1bd5fc5c422a3fadd,CCA93D36ADFABE469A2C0BDFF462680B,"MICONAZOL nitrate, 2%, cream, 30 g, tube",<ItemBatch>{153},M27007,"2020-04-30 00:00:00 +0000",1,32,32,<Transaction>{81},,0.28,0,4
52e10750347611e1bd5fc5c422a3fadd,F14234C9384C4B47906EC92890EBE2FB,"FERROUS sulfate (or fumarate), 200 mg (= 65 mg iron), tab",<ItemBatch>{165},T3017403,"2020-11-30 00:00:00 +0000",1,600,600,<Transaction>{81},,0,0,5
598d8e20347611e1bd5fc5c422a3fadd,1954F5D3F1047C49A8FDBCF549A9940F,"FOLIC acid, 5 mg, tab.",<ItemBatch>{164},0937K3,"2019-02-28 00:00:00 +0000",1,100,100,<Transaction>{81},,1,0,6
67059570347611e1bd5fc5c422a3fadd,787DCC887927D74FB17F53E164F1C148,"ALBENDAZOLE, 400 mg, tab.",<ItemBatch>{129},supplierinvoice_17,"2019-12-31 00:00:00 +0000",1,5,5,<Transaction>{81},,0,0,7
fc988780347811e1bd5fc5c422a3fadd,84ADCDB8C5A00047AB51516CE8627FFE,"ALUMINIUM hydroxide 400mg / MAGNESIUM hydroxide 400mg, tab.",<ItemBatch>{127},S15,"2020-11-30 00:00:00 +0000",1,100,100,<Transaction>{81},,0.01,0,8
0fc85560347911e1bd5fc5c422a3fadd,E7F84FC94E8B4647B1954DB8C1F2D93C,"ARTEMETHER 20mg / LUMEFANTRINE 120mg, blister youth 18 tab.",<ItemBatch>{121},supplierinvoice_1,"2018-09-30 00:00:00 +0000",1,5,5,<Transaction>{81},,0,0,9
624e2080347911e1bd5fc5c422a3fadd,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",<ItemBatch>{149},PRA716,"2020-08-31 00:00:00 +0000",1,100,100,<Transaction>{81},,0,0,10
6f6e6ae0347911e1bd5fc5c422a3fadd,0B9B6A41369F3A449E69FDCE68B25F9E,"ETHINYLESTR. 0.03 mg / LEVONORGESTREL 0.15 mg, plaq. 28 tab.",<ItemBatch>{167},7153B,"2020-01-31 00:00:00 +0000",1,18,18,<Transaction>{81},,0.38,0,11
d826bc90347911e1bd5fc5c422a3fadd,60B7B1A0AD44BB4FB93042E6750EB12A,"AMOXICILLIN, 250 mg, tab.",<ItemBatch>{128},6777160702,"2019-07-31 00:00:00 +0000",1,300,300,<Transaction>{81},,1,0,12
e9b7a780347911e1bd5fc5c422a3fadd,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",<ItemBatch>{166},CP7002,"2020-03-31 00:00:00 +0000",1,100,100,<Transaction>{81},,0,0,13
6a411490347a11e1bd5fc5c422a3fadd,63AB54F4F46D9546A298CCF6AC4D2FA0,"ORAL REHYDRATION SALTS (ORS) low osmol., sachet 20.5 g/1l",<ItemBatch>{151},supplierinvoice_18,<null>,1,10,10,<Transaction>{81},,0,0,14
75f7bcd0347a11e1bd5fc5c422a3fadd,2F1ADAB6E2453947A84C49B5C3CAA5DE,"COTTON WOOL, hydrophilic, roll, 500 g",<ItemBatch>{168},supplierinvoice_1,<null>,1,1,1,<Transaction>{81},,0,0,15
80497de0347a11e1bd5fc5c422a3fadd,6CCC5743567C814A9ABCE316FD5DDBD6,"TAPE, ADHESIVE, ROLL, perforated, 10 cm x 5 m",<ItemBatch>{133},supplierinvoice_20,<null>,1,1,1,<Transaction>{81},,2.08,2.08,16
9bb6f9e0347a11e1bd5fc5c422a3fadd,496210AE19083A4E8181BD7A7F5F4163,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",<ItemBatch>{134},1801001,"2020-12-31 00:00:00 +0000",1,25,25,<Transaction>{81},,24,0,17
a7aaf940347a11e1bd5fc5c422a3fadd,7ED8F5679AC8F04A8F232A862FCBC215,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",<ItemBatch>{130},supplierinvoice_18,<null>,1,13,13,<Transaction>{81},,0,0,18
b5addb70347a11e1bd5fc5c422a3fadd,81B2A8E83697C549B833848B99B532AE,"BAG, plastic, for drug, 4x 3, per lb (Zip Bag)",<ItemBatch>{124},stocktake_8,<null>,1,100,100,<Transaction>{81},,0,0,19
c311c910347b11e1bd5fc5c422a3fadd,25B06E70357D4B4EB02F7B2AAA5F3D75,"CHLORPHENAMINE hydrogen maleate, 4 mg, tab.",<ItemBatch>{166},CP7002,"2020-03-31 00:00:00 +0000",1,200,200,<Transaction>{80},,0,0,0
cb006cd0347b11e1bd5fc5c422a3fadd,E6A244E41CF3BD449BC6AF6069A67F5A,"PARACETAMOL (acetaminophen), 500 mg, tab.",<ItemBatch>{149},PRA716,"2020-08-31 00:00:00 +0000",1,500,500,<Transaction>{80},,0,0,1
1faf15f0347d11e1bd5fc5c422a3fadd,4E7FF9BB7E2D184E9B5F46F3FE88008F,"TIMER, 60 mn",<ItemBatch>{205},stocktake_8,<null>,1,6,6,<Transaction>{79},,0,0,0
254830f0347d11e1bd5fc5c422a3fadd,49ED4A7108F45549B1BD286574BBE77A,"SCALE, mechanical, adult 0-150 kg, grad. 500 g",<ItemBatch>{144},supplierinvoice_3,<null>,1,2,2,<Transaction>{79},,0,0,1
5d011060347e11e1bd5fc5c422a3fadd,EF006B05A6917E4386A4FF156B054FC0,"BRACELET, BRACHIAL PERIMETER (MUAC), paediatric, PP, 115 mm",<ItemBatch>{173},supplierinvoice_21,<null>,1,40,40,<Transaction>{78},,0.1,0,0
6120d0d0348911e1bd5fc5c422a3fadd,A78939DB38CFD34B92B57AC1560F9DC2,"MULTIVITAMINES, tab.",<ItemBatch>{117},543150702,"2018-07-31 00:00:00 +0000",1,500,500,<Transaction>{79},,0,0,2
fd58b1f0347211e1bd5fc5c422a3fadd,C4B933C945AB7540A5FE9674982EC277,"MASK, SURGICAL, type II, s.u.",<ItemBatch>{160},supplierinvoice_1,<null>,1,300,300,<Transaction>{83},,0,0,21
860807f0348a11e1bd5fc5c422a3fadd,36D0A654E68BA44BB60CD269114534DB,"HYDROCORTISONE sodium succinate, eq.100mg base, powder, vial",<ItemBatch>{191},supplierinvoice_1,"2018-02-28 00:00:00 +0000",1,10,10,<Transaction>{77},,0,0,0
69ab2d70348b11e1bd5fc5c422a3fadd,89DC4DB6CC39A14CB8BAB694AC801B2D,"CEFIXIME, 200 mg, tab.",<ItemBatch>{170},supplierinvoice_1,"2018-05-31 00:00:00 +0000",1,100,100,<Transaction>{77},,0,0,1
