id,item,transaction,batches
4197cf100f0211e9bbbead055da188b2,<Item>{294},<Transaction>{107},<TransactionBatch>{1189}
4198e0800f0211e9bbbead055da188b2,<Item>{295},<Transaction>{107},<TransactionBatch>{1190}
419adc500f0211e9bbbead055da188b2,<Item>{297},<Transaction>{107},<TransactionBatch>{1191}
419b9fa00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{107},<TransactionBatch>{1192}
419cb1100f0211e9bbbead055da188b2,<Item>{337},<Transaction>{107},<TransactionBatch>{1193}
419de9900f0211e9bbbead055da188b2,<Item>{79},<Transaction>{101},<TransactionBatch>{1194}
419f22100f0211e9bbbead055da188b2,<Item>{79},<Transaction>{100},<TransactionBatch>{1195}
41a05a900f0211e9bbbead055da188b2,<Item>{337},<Transaction>{100},<TransactionBatch>{1196}
41a319b00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{97},<TransactionBatch>{1198}
41a515800f0211e9bbbead055da188b2,<Item>{107},<Transaction>{97},<TransactionBatch>{1199}
41a69c200f0211e9bbbead055da188b2,<Item>{295},<Transaction>{97},<TransactionBatch>{1200}
41a849d00f0211e9bbbead055da188b2,<Item>{386},<Transaction>{97},<TransactionBatch>{1201}
41a9f7800f0211e9bbbead055da188b2,<Item>{386},<Transaction>{100},<TransactionBatch>{1202}
41ab30000f0211e9bbbead055da188b2,<Item>{386},<Transaction>{102},<TransactionBatch>{1203}
41ac8f900f0211e9bbbead055da188b2,<Item>{386},<Transaction>{103},<TransactionBatch>{1204}
41adef200f0211e9bbbead055da188b2,<Item>{386},<Transaction>{106},<TransactionBatch>{1205}
41af9cd00f0211e9bbbead055da188b2,<Item>{386},<Transaction>{107},<TransactionBatch>{1206}
41b060200f0211e9bbbead055da188b2,<Item>{75},<Transaction>{110},<TransactionBatch>{1207}
41b14a800f0211e9bbbead055da188b2,<Item>{80},<Transaction>{110},<TransactionBatch>{1208}
41b1e6c00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{110},<TransactionBatch>{1209}
41b2d1200f0211e9bbbead055da188b2,<Item>{5},<Transaction>{111},<TransactionBatch>{1210}
41b3bb800f0211e9bbbead055da188b2,<Item>{22},<Transaction>{111},<TransactionBatch>{1211}
41b47ed00f0211e9bbbead055da188b2,<Item>{386},<Transaction>{111},<TransactionBatch>{1212}
41b590400f0211e9bbbead055da188b2,<Item>{28},<Transaction>{111},<TransactionBatch>{1213}
41b6a1b00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{111},<TransactionBatch>{1214}
41b765000f0211e9bbbead055da188b2,<Item>{2},<Transaction>{127},<TransactionBatch>{1215}
41b876700f0211e9bbbead055da188b2,<Item>{58},<Transaction>{111},<TransactionBatch>{1216}
41b960d00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{111},<TransactionBatch>{1217}
41ba4b300f0211e9bbbead055da188b2,<Item>{111},<Transaction>{111},<TransactionBatch>{1218}
41bb35900f0211e9bbbead055da188b2,<Item>{142},<Transaction>{111},<TransactionBatch>{1219}
41bc1ff00f0211e9bbbead055da188b2,<Item>{93},<Transaction>{111},<TransactionBatch>{1220}
41bce3400f0211e9bbbead055da188b2,<Item>{107},<Transaction>{111},<TransactionBatch>{1221}
41be1bc00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{111},<TransactionBatch>{1222}
41bf54400f0211e9bbbead055da188b2,<Item>{92},<Transaction>{111},<TransactionBatch>{1223}
41c08cc00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{111},<TransactionBatch>{1224}
41c1c5400f0211e9bbbead055da188b2,<Item>{295},<Transaction>{111},<TransactionBatch>{1225}
41c2d6b00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{111},<TransactionBatch>{1226}
41c3c1100f0211e9bbbead055da188b2,<Item>{310},<Transaction>{111},<TransactionBatch>{1227}
41c4f9900f0211e9bbbead055da188b2,<Item>{343},<Transaction>{111},<TransactionBatch>{1228}
41c680300f0211e9bbbead055da188b2,<Item>{351},<Transaction>{111},<TransactionBatch>{1229}
41c7b8b00f0211e9bbbead055da188b2,<Item>{276},<Transaction>{111},<TransactionBatch>{1230}
41c8ca200f0211e9bbbead055da188b2,<Item>{337},<Transaction>{111},<TransactionBatch>{1231}
41c93f500f0211e9bbbead055da188b2,<Item>{5},<Transaction>{112},<TransactionBatch>{1232}
41c9db900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{112},<TransactionBatch>{1233}
41ca77d00f0211e9bbbead055da188b2,<Item>{386},<Transaction>{112},<TransactionBatch>{1234}
41cb14100f0211e9bbbead055da188b2,<Item>{28},<Transaction>{112},<TransactionBatch>{1235}
41cbb0500f0211e9bbbead055da188b2,<Item>{33},<Transaction>{112},<TransactionBatch>{1236}
41cc73a00f0211e9bbbead055da188b2,<Item>{58},<Transaction>{112},<TransactionBatch>{1237}
41cd0fe00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{112},<TransactionBatch>{1238}
41cdd3300f0211e9bbbead055da188b2,<Item>{111},<Transaction>{112},<TransactionBatch>{1239}
41cee4a00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{112},<TransactionBatch>{1240}
41cfcf000f0211e9bbbead055da188b2,<Item>{107},<Transaction>{112},<TransactionBatch>{1241}
41d092500f0211e9bbbead055da188b2,<Item>{390},<Transaction>{112},<TransactionBatch>{1242}
41d17cb00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{112},<TransactionBatch>{1243 1244}
41d32a600f0211e9bbbead055da188b2,<Item>{176},<Transaction>{112},<TransactionBatch>{1245}
41d414c00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{112},<TransactionBatch>{1246}
41d4ff200f0211e9bbbead055da188b2,<Item>{198},<Transaction>{112},<TransactionBatch>{1247}
41d5e9800f0211e9bbbead055da188b2,<Item>{294},<Transaction>{112},<TransactionBatch>{1248}
41d722000f0211e9bbbead055da188b2,<Item>{295},<Transaction>{112},<TransactionBatch>{1249}
41d80c600f0211e9bbbead055da188b2,<Item>{297},<Transaction>{112},<TransactionBatch>{1250}
41d91dd00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{112},<TransactionBatch>{1251}
41da2f400f0211e9bbbead055da188b2,<Item>{343},<Transaction>{112},<TransactionBatch>{1252}
41db19a00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{112},<TransactionBatch>{1253}
41dc2b100f0211e9bbbead055da188b2,<Item>{337},<Transaction>{112},<TransactionBatch>{1254}
41dcc7500f0211e9bbbead055da188b2,<Item>{22},<Transaction>{113},<TransactionBatch>{1255}
41ddb1b00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{113},<TransactionBatch>{1256}
41de75000f0211e9bbbead055da188b2,<Item>{386},<Transaction>{113},<TransactionBatch>{1257}
41df38500f0211e9bbbead055da188b2,<Item>{33},<Transaction>{113},<TransactionBatch>{1258}
41dffba00f0211e9bbbead055da188b2,<Item>{58},<Transaction>{113},<TransactionBatch>{1259}
41e097e00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{113},<TransactionBatch>{1260}
41e1a9500f0211e9bbbead055da188b2,<Item>{111},<Transaction>{113},<TransactionBatch>{1261}
41e245900f0211e9bbbead055da188b2,<Item>{79},<Transaction>{113},<TransactionBatch>{1262}
41e308e00f0211e9bbbead055da188b2,<Item>{93},<Transaction>{113},<TransactionBatch>{1263}
41e3f3400f0211e9bbbead055da188b2,<Item>{142},<Transaction>{113},<TransactionBatch>{1264}
41e504b00f0211e9bbbead055da188b2,<Item>{107},<Transaction>{113},<TransactionBatch>{1265}
41e63d300f0211e9bbbead055da188b2,<Item>{390},<Transaction>{113},<TransactionBatch>{1266}
41e700800f0211e9bbbead055da188b2,<Item>{92},<Transaction>{113},<TransactionBatch>{1267}
41e7eae00f0211e9bbbead055da188b2,<Item>{176},<Transaction>{113},<TransactionBatch>{1268}
41e8ae300f0211e9bbbead055da188b2,<Item>{196},<Transaction>{113},<TransactionBatch>{1269}
41e9bfa00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{113},<TransactionBatch>{1270}
41ea82f00f0211e9bbbead055da188b2,<Item>{295},<Transaction>{113},<TransactionBatch>{1271}
41ebbb700f0211e9bbbead055da188b2,<Item>{297},<Transaction>{113},<TransactionBatch>{1272}
41ecf3f00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{113},<TransactionBatch>{1273}
41ee53800f0211e9bbbead055da188b2,<Item>{343},<Transaction>{113},<TransactionBatch>{1274}
41ef8c000f0211e9bbbead055da188b2,<Item>{351},<Transaction>{113},<TransactionBatch>{1275}
41f0eb900f0211e9bbbead055da188b2,<Item>{337},<Transaction>{113},<TransactionBatch>{1276}
41f187d00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{114},<TransactionBatch>{1277}
41f24b200f0211e9bbbead055da188b2,<Item>{22},<Transaction>{114},<TransactionBatch>{1278}
41f2e7600f0211e9bbbead055da188b2,<Item>{386},<Transaction>{114},<TransactionBatch>{1279}
41f3aab00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{114},<TransactionBatch>{1280}
41f4bc200f0211e9bbbead055da188b2,<Item>{58},<Transaction>{114},<TransactionBatch>{1281}
41f57f700f0211e9bbbead055da188b2,<Item>{109},<Transaction>{114},<TransactionBatch>{1282}
41f669d00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{114},<TransactionBatch>{1283}
41f706100f0211e9bbbead055da188b2,<Item>{79},<Transaction>{114},<TransactionBatch>{1284}
41f7f0700f0211e9bbbead055da188b2,<Item>{77},<Transaction>{114},<TransactionBatch>{1285}
41f8b3c00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{114},<TransactionBatch>{1286}
41f950000f0211e9bbbead055da188b2,<Item>{107},<Transaction>{114},<TransactionBatch>{1287}
41fa3a600f0211e9bbbead055da188b2,<Item>{390},<Transaction>{114},<TransactionBatch>{1288}
41fb24c00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{114},<TransactionBatch>{1289}
41fc5d400f0211e9bbbead055da188b2,<Item>{196},<Transaction>{114},<TransactionBatch>{1290}
41fd6eb00f0211e9bbbead055da188b2,<Item>{198},<Transaction>{114},<TransactionBatch>{1291}
41fe59100f0211e9bbbead055da188b2,<Item>{294},<Transaction>{114},<TransactionBatch>{1292}
41ff1c600f0211e9bbbead055da188b2,<Item>{297},<Transaction>{114},<TransactionBatch>{1293}
420054e00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{114},<TransactionBatch>{1294}
420166500f0211e9bbbead055da188b2,<Item>{343},<Transaction>{114},<TransactionBatch>{1295}
42029ed00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{114},<TransactionBatch>{1296}
4203fe600f0211e9bbbead055da188b2,<Item>{337},<Transaction>{114},<TransactionBatch>{1297}
4204c1b00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{115},<TransactionBatch>{1298}
420585000f0211e9bbbead055da188b2,<Item>{386},<Transaction>{115},<TransactionBatch>{1299}
42066f600f0211e9bbbead055da188b2,<Item>{33},<Transaction>{115},<TransactionBatch>{1300}
420759c00f0211e9bbbead055da188b2,<Item>{58},<Transaction>{115},<TransactionBatch>{1301}
42086b300f0211e9bbbead055da188b2,<Item>{111},<Transaction>{115},<TransactionBatch>{1302}
42092e800f0211e9bbbead055da188b2,<Item>{79},<Transaction>{115},<TransactionBatch>{1303}
420a18e00f0211e9bbbead055da188b2,<Item>{93},<Transaction>{115},<TransactionBatch>{1304}
420b03400f0211e9bbbead055da188b2,<Item>{107},<Transaction>{115},<TransactionBatch>{1305}
420c3bc00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{115},<TransactionBatch>{1306}
420d26200f0211e9bbbead055da188b2,<Item>{196},<Transaction>{115},<TransactionBatch>{1307}
420e37900f0211e9bbbead055da188b2,<Item>{294},<Transaction>{115},<TransactionBatch>{1308}
420f49000f0211e9bbbead055da188b2,<Item>{295},<Transaction>{115},<TransactionBatch>{1309}
44a054200f0211e9bbbead055da188b2,<Item>{297},<Transaction>{115},<TransactionBatch>{1310}
44a117700f0211e9bbbead055da188b2,<Item>{310},<Transaction>{115},<TransactionBatch>{1311}
44a201d00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{115},<TransactionBatch>{1312}
44a313400f0211e9bbbead055da188b2,<Item>{337},<Transaction>{115},<TransactionBatch>{1313}
44a424b00f0211e9bbbead055da188b2,<Item>{339},<Transaction>{115},<TransactionBatch>{1314}
44a4e8000f0211e9bbbead055da188b2,<Item>{5},<Transaction>{116},<TransactionBatch>{1315}
44a584400f0211e9bbbead055da188b2,<Item>{22},<Transaction>{116},<TransactionBatch>{1316}
44a620800f0211e9bbbead055da188b2,<Item>{386},<Transaction>{116},<TransactionBatch>{1317}
44a6e3d00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{116},<TransactionBatch>{1318}
44a7ce300f0211e9bbbead055da188b2,<Item>{58},<Transaction>{116},<TransactionBatch>{1319}
44a86a700f0211e9bbbead055da188b2,<Item>{109},<Transaction>{116},<TransactionBatch>{1320}
44a954d00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{116},<TransactionBatch>{1321}
44aa18200f0211e9bbbead055da188b2,<Item>{79},<Transaction>{116},<TransactionBatch>{1322}
44ab77b00f0211e9bbbead055da188b2,<Item>{93},<Transaction>{116},<TransactionBatch>{1323}
44ac62100f0211e9bbbead055da188b2,<Item>{142},<Transaction>{116},<TransactionBatch>{1324}
44ad73800f0211e9bbbead055da188b2,<Item>{107},<Transaction>{116},<TransactionBatch>{1325}
44ae84f00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{116},<TransactionBatch>{1326}
44afbd700f0211e9bbbead055da188b2,<Item>{92},<Transaction>{116},<TransactionBatch>{1327}
44b0a7d00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{116},<TransactionBatch>{1328}
44b1e0500f0211e9bbbead055da188b2,<Item>{297},<Transaction>{116},<TransactionBatch>{1329}
44b318d00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{116},<TransactionBatch>{1330}
44b451500f0211e9bbbead055da188b2,<Item>{343},<Transaction>{116},<TransactionBatch>{1331}
44b5b0e00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{116},<TransactionBatch>{1332}
44b737800f0211e9bbbead055da188b2,<Item>{339},<Transaction>{116},<TransactionBatch>{1333}
44b7d3c00f0211e9bbbead055da188b2,<Item>{85},<Transaction>{117},<TransactionBatch>{1334}
44b848f00f0211e9bbbead055da188b2,<Item>{91},<Transaction>{117},<TransactionBatch>{1335}
44b90c400f0211e9bbbead055da188b2,<Item>{115},<Transaction>{117},<TransactionBatch>{1336}
44b9cf900f0211e9bbbead055da188b2,<Item>{133},<Transaction>{117},<TransactionBatch>{1337}
44bab9f00f0211e9bbbead055da188b2,<Item>{138},<Transaction>{117},<TransactionBatch>{1338}
44bb56300f0211e9bbbead055da188b2,<Item>{198},<Transaction>{118},<TransactionBatch>{1339}
44bbf2700f0211e9bbbead055da188b2,<Item>{198},<Transaction>{123},<TransactionBatch>{1340}
44bc67a00f0211e9bbbead055da188b2,<Item>{198},<Transaction>{122},<TransactionBatch>{1341}
44bcdcd00f0211e9bbbead055da188b2,<Item>{198},<Transaction>{121},<TransactionBatch>{1342}
44bd79100f0211e9bbbead055da188b2,<Item>{295},<Transaction>{120},<TransactionBatch>{1343}
44be15500f0211e9bbbead055da188b2,<Item>{28},<Transaction>{124},<TransactionBatch>{1344}
44beb1900f0211e9bbbead055da188b2,<Item>{386},<Transaction>{119},<TransactionBatch>{1345}
44c011200f0211e9bbbead055da188b2,<Item>{28},<Transaction>{113},<TransactionBatch>{1346 1347}
44c234000f0211e9bbbead055da188b2,<Item>{28},<Transaction>{114},<TransactionBatch>{1348 1349}
44c3e1b00f0211e9bbbead055da188b2,<Item>{276},<Transaction>{125},<TransactionBatch>{1350}
44c456e00f0211e9bbbead055da188b2,<Item>{276},<Transaction>{126},<TransactionBatch>{1351}
44c51a300f0211e9bbbead055da188b2,<Item>{33},<Transaction>{128},<TransactionBatch>{1352}
44c5b6700f0211e9bbbead055da188b2,<Item>{386},<Transaction>{130},<TransactionBatch>{1353}
44c62ba00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{129},<TransactionBatch>{1354}
44c6a0d00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{129},<TransactionBatch>{1355}
44c764200f0211e9bbbead055da188b2,<Item>{386},<Transaction>{131},<TransactionBatch>{1356 1357}
44c84e800f0211e9bbbead055da188b2,<Item>{133},<Transaction>{136},<TransactionBatch>{1358}
44c8eac00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{137},<TransactionBatch>{1359}
44c987000f0211e9bbbead055da188b2,<Item>{22},<Transaction>{137},<TransactionBatch>{1360}
44ca4a500f0211e9bbbead055da188b2,<Item>{386},<Transaction>{137},<TransactionBatch>{1361}
44cb0da00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{137},<TransactionBatch>{1362 1363}
44cc46200f0211e9bbbead055da188b2,<Item>{58},<Transaction>{137},<TransactionBatch>{1364 1365}
44cd7ea00f0211e9bbbead055da188b2,<Item>{75},<Transaction>{137},<TransactionBatch>{1366}
44ce41f00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{137},<TransactionBatch>{1367}
44cede300f0211e9bbbead055da188b2,<Item>{93},<Transaction>{137},<TransactionBatch>{1368}
44cfa1800f0211e9bbbead055da188b2,<Item>{107},<Transaction>{137},<TransactionBatch>{1369}
44d08be00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{137},<TransactionBatch>{1370 1371}
44d2d5d00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{137},<TransactionBatch>{1372}
44d3e7400f0211e9bbbead055da188b2,<Item>{196},<Transaction>{137},<TransactionBatch>{1373}
44d4f8b00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{137},<TransactionBatch>{1374}
44d5e3100f0211e9bbbead055da188b2,<Item>{294},<Transaction>{137},<TransactionBatch>{1375}
44d6a6600f0211e9bbbead055da188b2,<Item>{297},<Transaction>{137},<TransactionBatch>{1376}
44d790c00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{137},<TransactionBatch>{1377 1378}
44d98c900f0211e9bbbead055da188b2,<Item>{351},<Transaction>{137},<TransactionBatch>{1379}
44dac5100f0211e9bbbead055da188b2,<Item>{339},<Transaction>{137},<TransactionBatch>{1380}
44db3a400f0211e9bbbead055da188b2,<Item>{22},<Transaction>{138},<TransactionBatch>{1381}
44dbfd900f0211e9bbbead055da188b2,<Item>{386},<Transaction>{138},<TransactionBatch>{1382}
44dc99d00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{138},<TransactionBatch>{1383}
44dd84300f0211e9bbbead055da188b2,<Item>{58},<Transaction>{138},<TransactionBatch>{1384}
44de20700f0211e9bbbead055da188b2,<Item>{109},<Transaction>{138},<TransactionBatch>{1385}
44debcb00f0211e9bbbead055da188b2,<Item>{75},<Transaction>{138},<TransactionBatch>{1386}
44dfa7100f0211e9bbbead055da188b2,<Item>{80},<Transaction>{138},<TransactionBatch>{1387}
44e06a600f0211e9bbbead055da188b2,<Item>{79},<Transaction>{138},<TransactionBatch>{1388}
44e154c00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{138},<TransactionBatch>{1389}
44e218100f0211e9bbbead055da188b2,<Item>{390},<Transaction>{138},<TransactionBatch>{1390}
44e2b4500f0211e9bbbead055da188b2,<Item>{92},<Transaction>{138},<TransactionBatch>{1391}
44e39eb00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{138},<TransactionBatch>{1392}
44e43af00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{138},<TransactionBatch>{1393}
44e525500f0211e9bbbead055da188b2,<Item>{297},<Transaction>{138},<TransactionBatch>{1394}
44e5c1900f0211e9bbbead055da188b2,<Item>{310},<Transaction>{138},<TransactionBatch>{1395}
44e6abf00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{138},<TransactionBatch>{1396}
44e76f400f0211e9bbbead055da188b2,<Item>{5},<Transaction>{139},<TransactionBatch>{1397}
44e80b800f0211e9bbbead055da188b2,<Item>{386},<Transaction>{139},<TransactionBatch>{1398}
44e8a7c00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{139},<TransactionBatch>{1399}
44e96b100f0211e9bbbead055da188b2,<Item>{33},<Transaction>{139},<TransactionBatch>{1400}
44ea07500f0211e9bbbead055da188b2,<Item>{58},<Transaction>{139},<TransactionBatch>{1401}
44eaa3900f0211e9bbbead055da188b2,<Item>{109},<Transaction>{139},<TransactionBatch>{1402}
44eacaa00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{139},<TransactionBatch>{1403}
44ec51400f0211e9bbbead055da188b2,<Item>{75},<Transaction>{139},<TransactionBatch>{1404}
44ed3ba00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{139},<TransactionBatch>{1405}
44ee74200f0211e9bbbead055da188b2,<Item>{93},<Transaction>{139},<TransactionBatch>{1406}
44efd3b00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{139},<TransactionBatch>{1407}
44f10c300f0211e9bbbead055da188b2,<Item>{107},<Transaction>{139},<TransactionBatch>{1408}
44f21da00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{139},<TransactionBatch>{1409}
44f356200f0211e9bbbead055da188b2,<Item>{92},<Transaction>{139},<TransactionBatch>{1410}
44f48ea00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{139},<TransactionBatch>{1411}
44f5a0100f0211e9bbbead055da188b2,<Item>{294},<Transaction>{139},<TransactionBatch>{1412}
44f6d8900f0211e9bbbead055da188b2,<Item>{297},<Transaction>{139},<TransactionBatch>{1413}
44f811100f0211e9bbbead055da188b2,<Item>{310},<Transaction>{139},<TransactionBatch>{1414}
44f970a00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{139},<TransactionBatch>{1415}
44fb45600f0211e9bbbead055da188b2,<Item>{339},<Transaction>{139},<TransactionBatch>{1416}
44fc2fc00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{140},<TransactionBatch>{1417}
44fcf3100f0211e9bbbead055da188b2,<Item>{386},<Transaction>{140},<TransactionBatch>{1418}
44fdb6600f0211e9bbbead055da188b2,<Item>{75},<Transaction>{140},<TransactionBatch>{1419}
44fe79b00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{140},<TransactionBatch>{1420}
44ff64100f0211e9bbbead055da188b2,<Item>{142},<Transaction>{140},<TransactionBatch>{1421}
45004e700f0211e9bbbead055da188b2,<Item>{390},<Transaction>{140},<TransactionBatch>{1422}
45015fe00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{140},<TransactionBatch>{1423}
45024a400f0211e9bbbead055da188b2,<Item>{294},<Transaction>{140},<TransactionBatch>{1424}
45035bb00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{140},<TransactionBatch>{1425}
450446100f0211e9bbbead055da188b2,<Item>{310},<Transaction>{140},<TransactionBatch>{1426}
45057e900f0211e9bbbead055da188b2,<Item>{351},<Transaction>{140},<TransactionBatch>{1427}
450641e00f0211e9bbbead055da188b2,<Item>{29},<Transaction>{135},<TransactionBatch>{1428}
45072c400f0211e9bbbead055da188b2,<Item>{85},<Transaction>{135},<TransactionBatch>{1429 1430}
4508d9f00f0211e9bbbead055da188b2,<Item>{91},<Transaction>{135},<TransactionBatch>{1431}
4509c4500f0211e9bbbead055da188b2,<Item>{94},<Transaction>{135},<TransactionBatch>{1432}
450a87a00f0211e9bbbead055da188b2,<Item>{115},<Transaction>{135},<TransactionBatch>{1433}
450b4af00f0211e9bbbead055da188b2,<Item>{133},<Transaction>{135},<TransactionBatch>{1434}
450be7300f0211e9bbbead055da188b2,<Item>{138},<Transaction>{135},<TransactionBatch>{1435}
450cd1900f0211e9bbbead055da188b2,<Item>{169},<Transaction>{135},<TransactionBatch>{1436}
450d94e00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{135},<TransactionBatch>{1437}
450ecd600f0211e9bbbead055da188b2,<Item>{257},<Transaction>{135},<TransactionBatch>{1438}
450fb7c00f0211e9bbbead055da188b2,<Item>{258},<Transaction>{135},<TransactionBatch>{1439}
451054000f0211e9bbbead055da188b2,<Item>{259},<Transaction>{135},<TransactionBatch>{1440}
45113e600f0211e9bbbead055da188b2,<Item>{308},<Transaction>{135},<TransactionBatch>{1441}
451228c00f0211e9bbbead055da188b2,<Item>{313},<Transaction>{135},<TransactionBatch>{1442}
451313200f0211e9bbbead055da188b2,<Item>{310},<Transaction>{135},<TransactionBatch>{1443}
4513fd800f0211e9bbbead055da188b2,<Item>{80},<Transaction>{137},<TransactionBatch>{1444}
451472b00f0211e9bbbead055da188b2,<Item>{198},<Transaction>{134},<TransactionBatch>{1445}
451536000f0211e9bbbead055da188b2,<Item>{75},<Transaction>{133},<TransactionBatch>{1446}
451620600f0211e9bbbead055da188b2,<Item>{343},<Transaction>{140},<TransactionBatch>{1447}
451731d00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{137},<TransactionBatch>{1448}
4517a7000f0211e9bbbead055da188b2,<Item>{91},<Transaction>{132},<TransactionBatch>{1449}
45181c300f0211e9bbbead055da188b2,<Item>{12},<Transaction>{141},<TransactionBatch>{1450}
4518b8700f0211e9bbbead055da188b2,<Item>{22},<Transaction>{142},<TransactionBatch>{1451}
45192da00f0211e9bbbead055da188b2,<Item>{386},<Transaction>{142},<TransactionBatch>{1452}
4519a2d00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{142},<TransactionBatch>{1453}
451a3f100f0211e9bbbead055da188b2,<Item>{58},<Transaction>{142},<TransactionBatch>{1454}
451b02600f0211e9bbbead055da188b2,<Item>{75},<Transaction>{142},<TransactionBatch>{1455}
451b77900f0211e9bbbead055da188b2,<Item>{80},<Transaction>{142},<TransactionBatch>{1456}
451c3ae00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{142},<TransactionBatch>{1457}
451d25400f0211e9bbbead055da188b2,<Item>{93},<Transaction>{142},<TransactionBatch>{1458}
451ed2f00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{142},<TransactionBatch>{1459}
451f6f300f0211e9bbbead055da188b2,<Item>{107},<Transaction>{142},<TransactionBatch>{1460 1461}
4520f5d00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{142},<TransactionBatch>{1462}
452192100f0211e9bbbead055da188b2,<Item>{92},<Transaction>{142},<TransactionBatch>{1463}
452255600f0211e9bbbead055da188b2,<Item>{196},<Transaction>{142},<TransactionBatch>{1464}
45238de00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{142},<TransactionBatch>{1465}
452478400f0211e9bbbead055da188b2,<Item>{297},<Transaction>{142},<TransactionBatch>{1466}
4525b0c00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{142},<TransactionBatch>{1467}
45269b200f0211e9bbbead055da188b2,<Item>{343},<Transaction>{142},<TransactionBatch>{1468}
452785800f0211e9bbbead055da188b2,<Item>{351},<Transaction>{142},<TransactionBatch>{1469}
45290c200f0211e9bbbead055da188b2,<Item>{339},<Transaction>{142},<TransactionBatch>{1470}
4529a8600f0211e9bbbead055da188b2,<Item>{258},<Transaction>{143},<TransactionBatch>{1471}
452a1d900f0211e9bbbead055da188b2,<Item>{259},<Transaction>{144},<TransactionBatch>{1472}
452b07f00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{145},<TransactionBatch>{1473}
452ba4300f0211e9bbbead055da188b2,<Item>{28},<Transaction>{145},<TransactionBatch>{1474}
452c8e900f0211e9bbbead055da188b2,<Item>{388},<Transaction>{145},<TransactionBatch>{1475}
452d78f00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{145},<TransactionBatch>{1476}
452e3c400f0211e9bbbead055da188b2,<Item>{87},<Transaction>{145},<TransactionBatch>{1477}
