id,stocktake,itemBatch,snapshotNumberOfPacks,packSize,expiryDate,batch,costPrice,sellPrice,countedNumberOfPacks,sortIndex
3542be60331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{154},500,1,"2019-07-31 00:00:00 +0000",supplierinvoice_1,0,0,500,32
35538740331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{217},2500,1,"2020-03-31 00:00:00 +0000",DMTA0173001,0,0,2500,36
35586940331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{148},9700,1,"2020-08-31 00:00:00 +0000",PRA716,0,0,9700,37
355c87f0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{218},9100,1,"2020-08-31 00:00:00 +0000",PRA716,0,0,9100,38
3572a800331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{3},3,1,<null>,supplierinvoice_1,0,0,3,43
3577d820331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{137},3,1,<null>,supplierinvoice_1,0,0,3,44
357b5a90331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{136},1,1,<null>,supplierinvoice_19,0,0,1,45
35228c30331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{163},4000,1,"2019-01-31 00:00:00 +0000",supplierinvoice_1,0,0,4000,23
352635b0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{162},16200,1,"2022-01-31 00:00:00 +0000",supplierinvoice_1,0,0,16200,24
35287fa0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{5},6500,1,"2022-04-30 00:00:00 +0000",supplierinvoice_1,0,0,6500,25
352c7740331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{4},31000,1,"2021-09-30 00:00:00 +0000",supplierinvoice_1,0,0,31000,26
34f847e0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{172},770,1,"2020-12-31 00:00:00 +0000"," 000",0,0,770,8
34fa91d0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{219},310,1,<null>,supplierinvoice_23,0,0,310,9
34fc3f80331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{220},440,1,<null>,supplierinvoice_26,0,0,440,10
34fe3b50331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{221},10,1,<null>,supplierinvoice_29,0,0,10,11
35856cb0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{135},60,1,"2019-08-31 00:00:00 +0000",supplierinvoice_1,0,0,60,47
358b8730331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{222},565,1,"2021-01-31 00:00:00 +0000",supplierinvoice_24,0,0,565,48
35960e80331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{223},300,1,"2022-09-30 00:00:00 +0000",73697,0,0,300,50
35910570331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{224},43,1,<null>,supplierinvoice_26,0,0,43,49
354b9800331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{1},6676,1,<null>,supplierinvoice_1,0,0,6676,34
354f4180331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{6},154,1,<null>,supplierinvoice_15,0,0,154,35
356624e0331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{147},183,1,"2018-12-31 00:00:00 +0000",supplierinvoice_1,0,0,183,40
3569a750331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{146},1000,1,"2019-05-31 00:00:00 +0000",supplierinvoice_1,0,0,1000,41
356ded10331011e8baf10984b52a6d1a,<Stocktake>{7},<ItemBatch>{225},1000,1,"2019-09-30 00:00:00 +0000",667160901,0,0,1000,42
912a7800366011e88fbccdc0dc0120d2,<Stocktake>{8},<ItemBatch>{3},3,1,<null>,supplierinvoice_1,0,0,3,0
912bd790366011e88fbccdc0dc0120d2,<Stocktake>{8},<ItemBatch>{11},1,1,<null>,supplierinvoice_31,0,0,1,1
912e2180366011e88fbccdc0dc0120d2,<Stocktake>{8},<ItemBatch>{137},2,1,<null>,supplierinvoice_1,0,0,2,2
912f32f0366011e88fbccdc0dc0120d2,<Stocktake>{8},<ItemBatch>{136},1,1,<null>,supplierinvoice_19,0,0,1,3
1422ed0051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{226},2000,1,"2019-11-30 00:00:00 +0000",MG16962,0.01,0,2000,37
140308f051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{216},345,1,"2020-01-31 00:00:00 +0000",7153B,0,0,345,28
13fcc76051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{215},400,1,"2018-10-31 00:00:00 +0000",784151004,0,0,400,26
13f65ec051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{227},2700,1,"2019-12-31 00:00:00 +0000",supplierinvoice_33,0.01,0,2700,24
13ee969051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{212},50,1,"2018-07-31 00:00:00 +0000",217415009,0,0,50,21
13df545051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{15},1800,1,<null>,supplierinvoice_36,0,0,1800,15
13dd7f9051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{8},1000,1,<null>,stocktake_8,0,0,1000,14
13d3bb9051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{228},80,1,"2020-05-31 00:00:00 +0000",HE17F02,0.11,0,80,10
13d14a9051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{9},3600,1,"2019-02-28 00:00:00 +0000",AAM17004,0,0,3600,9
144e42c051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{6},154,1,<null>,supplierinvoice_15,0,0,0,47
13c870f051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{229},5,1,<null>,supplierinvoice_45,0,0,5,5
13c7116051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{10},147,1,"2020-09-30 00:00:00 +0000",ID74014,1.51,1.51,147,4
13e6f57051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{230},86,1,<null>,supplierinvoice_33,0.1,0,86,18
13e4d29051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{173},1,1,<null>,supplierinvoice_21,0,0,1,17
13dae78051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{231},17000,1,<null>,supplierinvoice_36,0,0,17000,13
13cc689051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{120},48,1,"2018-04-30 00:00:00 +0000",DYI1516167,0,0,48,7
13cae1f051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{119},1,1,"2018-10-31 00:00:00 +0000",supplierinvoice_1,0,0,1,6
13d67ab051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{172},770,1,"2020-12-31 00:00:00 +0000"," 000",0,0,770,11
1427a7f051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{14},700,1,"2022-09-30 00:00:00 +0000",20170915,4,0,700,38
141ef56051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{2},10,1,"2019-11-30 00:00:00 +0000",supplierinvoice_1,0,0,10,36
14146e1051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{162},13600,1,"2022-01-31 00:00:00 +0000",supplierinvoice_1,0,0,13600,33
14109d8051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{163},3000,1,"2019-01-31 00:00:00 +0000",supplierinvoice_1,0,0,3000,32
141b24d051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{4},31000,1,"2021-09-30 00:00:00 +0000",supplierinvoice_1,0,0,31000,35
14177b5051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{5},6500,1,"2022-04-30 00:00:00 +0000",supplierinvoice_1,0,0,6500,34
140d1b1051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{232},37300,1,"2020-07-31 00:00:00 +0000",672026,1,0,37300,31
1409bfb051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{233},52900,1,"2020-11-30 00:00:00 +0000",S09,0,0,52900,30
1406163051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{13},1734,1,"2020-04-30 00:00:00 +0000",53238A,38,0,1734,29
13fffbb051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{168},154,1,<null>,supplierinvoice_1,0,0,154,27
13f9931051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{234},60900,1,"2020-03-31 00:00:00 +0000",CP7002,0,0,60900,25
13f3edc051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{214},350,1,"2019-11-30 00:00:00 +0000",supplierinvoice_26,0,0,350,23
13f1079051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{235},100,1,"2020-02-29 00:00:00 +0000",7217004,0.1,0,100,22
13ebd77051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{7},2,1,"2018-11-30 00:00:00 +0000",supplierinvoice_19,0,0,2,20
13e9b49051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{171},33,1,<null>,supplierinvoice_1,0,0,33,19
13e2137051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{12},126,1,"2019-06-30 00:00:00 +0000",16018B99,37,0,126,16
13cf00a051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{121},128,1,"2018-09-30 00:00:00 +0000",supplierinvoice_1,0,0,128,8
13c4a06051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{236},57000,1,"2019-07-31 00:00:00 +0000",6777160702,1,0,57000,3
13c22f6051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{237},42309,1,"2019-08-31 00:00:00 +0000",supplierinvoice_36,0.01,0,42309,2
13bf975051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{238},2000,1,"2019-01-31 00:00:00 +0000",supplierinvoice_36,0.02,0,2000,1
13bed40051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{206},7050,1,"2019-01-31 00:00:00 +0000",supplierinvoice_29,0,0,7050,0
13d84f7051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{239},1800,1,<null>,supplierinvoice_36,0.05,0,1800,12
142c62e051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{157},205,1,"2022-03-31 00:00:00 +0000",76702302,0,0,205,39
142fe55051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{240},1500,1,"2022-10-31 00:00:00 +0000",supplierinvoice_35,0.38,0,1500,40
1434a04051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{241},254,1,"2020-06-30 00:00:00 +0000",supplierinvoice_36,0.48,0,254,41
1439d06051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{156},81,1,"2018-11-30 00:00:00 +0000",supplierinvoice_1,0,0,81,42
143d79e051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{154},500,1,"2019-07-31 00:00:00 +0000",supplierinvoice_1,0,0,500,43
1441e6b051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{211},60,1,"2020-07-31 00:00:00 +0000",supplierinvoice_23,0,0,60,44
1445903051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{242},3056,1,"2020-10-31 00:00:00 +0000",M270250,0.28,0,3056,45
144a241051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{1},6662,1,<null>,supplierinvoice_1,0,0,6662,46
145372e051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{217},1500,1,"2020-03-31 00:00:00 +0000",DMTA0173001,0,0,1500,48
1457437051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{243},3000,1,"2020-03-31 00:00:00 +0000",DMTA0173001,0,0,3000,49
145b3b1051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{244},200,1,"2020-03-31 00:00:00 +0000",HE17D25,0.02,0,200,50
145fcef051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{245},5600,1,"2021-03-31 00:00:00 +0000",NV7171,0.07000000000000001,0,5600,51
146489e051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{210},5,1,"2023-01-31 00:00:00 +0000",supplierinvoice_26,0,0,5,52
14696be051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{246},308,1,"2020-03-31 00:00:00 +0000",LE610,0,0,308,53
146e26d051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{247},20,1,"2023-01-31 00:00:00 +0000",8592,1.4,0,20,54
147308d051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{248},50,1,"2018-05-31 00:00:00 +0000",55471,0.01,0,50,55
147811e051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{225},1000,1,"2019-09-30 00:00:00 +0000",667160901,0,0,1000,56
147d902051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{249},51,1,"2018-08-31 00:00:00 +0000",K340816,0,0,51,57
1482c04051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{250},899,1,"2018-10-31 00:00:00 +0000",421016F,0,0,899,58
1487f06051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{251},50,1,<null>,supplierinvoice_41,0,0,50,59
148d208051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{252},960,1,<null>,stocktake_13,0,0,960,60
1493d74051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{253},38,1,<null>,supplierinvoice_36,7.67,0,38,61
1499f1c051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{3},3,1,<null>,supplierinvoice_1,0,0,3,62
149f21e051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{11},1,1,<null>,supplierinvoice_31,0,0,1,63
14a53c6051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{137},2,1,<null>,supplierinvoice_1,0,0,2,64
14a9f75051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{136},1,1,<null>,supplierinvoice_19,0,0,1,65
14afeac051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{0},13,1,"2018-08-31 00:00:00 +0000",supplierinvoice_1,0,0,13,66
14b5de3051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{135},60,1,"2019-08-31 00:00:00 +0000",supplierinvoice_1,0,0,60,67
14bbf8b051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{222},245,1,"2021-01-31 00:00:00 +0000",supplierinvoice_24,0,0,245,68
14c0dab051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{254},2015,1,<null>,supplierinvoice_36,24,0,2015,69
14c87bd051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{255},378,1,"2020-11-30 00:00:00 +0000",supplierinvoice_36,2.08,2.08,378,70
14cfa7c051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{256},2500,1,"2019-12-31 00:00:00 +0000",05DD043A,0.34,0,2500,71
14d6fac051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{257},350,1,"2019-05-31 00:00:00 +0000",05DDC011A,0.34,0,350,72
14de4dc051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{258},2990,1,"2020-05-31 00:00:00 +0000",20170612,0.06,0,2990,73
14e5048051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{259},20,1,<null>,supplierinvoice_44,0,0,20,74
14ecf3c051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{260},178,1,<null>,supplierinvoice_36,125,0,178,75
14f446c051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{223},100,1,"2022-09-30 00:00:00 +0000",73697,0,0,100,76
14f99df051af11e8b9b66789e723d72c,<Stocktake>{9},<ItemBatch>{261},7200,1,"2021-01-31 00:00:00 +0000",DZW1801,0.02,0,7200,77
9dc24020658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{238},2000,1,"2019-01-31 00:00:00 +0000",supplierinvoice_36,0.02,0,0,1
9dc32a80658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{262},1500,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,0,2
9dc46300658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{22},1500,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,0,3
9dfcd820658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{23},200,1,<null>,supplierinvoice_54,0.04,0.04,0,25
9e3462e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{263},250,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,40
9e37e550658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{21},250,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,41
9e40bef0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{264},30,1,"2020-06-30 00:00:00 +0000",247,0.48,0,0,43
9e44b690658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{265},30,1,"2020-06-30 00:00:00 +0000",247,0.48,0,0,44
9f00daa0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{266},2500,1,"2021-02-28 00:00:00 +0000",DZW1806,0.02,0,0,82
9dc107a0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{206},2850,1,"2019-01-31 00:00:00 +0000",supplierinvoice_29,0,0,1350,0
9dc6acf0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{267},7560,1,"2019-09-30 00:00:00 +0000",3856093,0.01,0,0,4
9dc91df0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{268},10700,1,"2020-05-31 00:00:00 +0000",173132161,0.01,0,10700,5
9dcb40d0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{10},66,1,"2020-09-30 00:00:00 +0000",ID74014,1.51,1.51,66,6
9dcdd8e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{9},3600,1,"2019-02-28 00:00:00 +0000",AAM17004,0,0,3600,7
9dd049e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{228},80,1,"2020-05-31 00:00:00 +0000",HE17F02,0.11,0,80,8
9dd5ef30658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{231},2400,1,<null>,supplierinvoice_36,0,0,2400,10
9dd7c3f0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{269},5000,1,<null>,supplierinvoice_55,0,0,5000,11
9ddaaa20658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{8},1000,1,<null>,stocktake_8,0,0,1000,12
9ddc7ee0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{15},1800,1,<null>,supplierinvoice_36,0,0,1800,13
9ddf8c20658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{12},112,1,"2019-06-30 00:00:00 +0000",16018B99,37,0,112,14
9de24b40658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{230},4,1,<null>,supplierinvoice_33,0.1,0,4,15
9de42000658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{270},60,1,<null>,supplierinvoice_47,0.1,0,60,16
9dd30900658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{172},110,1,"2020-12-31 00:00:00 +0000"," 000",0,0,110,9
9de72d40658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{171},3,1,<null>,supplierinvoice_1,0,0,3,17
9de92910658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{7},2,1,"2018-11-30 00:00:00 +0000",supplierinvoice_19,0,0,2,18
9dec0f40658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{16},1650,1,"2019-12-31 00:00:00 +0000",supplierinvoice_47,0.01,0,1650,19
9deef570658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{234},11200,1,"2020-03-31 00:00:00 +0000",CP7002,0,0,11200,20
9df11850658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{271},5000,1,"2020-03-31 00:00:00 +0000",CP7002,0,0,5000,21
9df473b0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{215},400,1,"2018-10-31 00:00:00 +0000",784151004,0,0,400,22
9df81d30658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{272},150,1,<null>,supplierinvoice_51,0.04,0.04,0,23
9dfa8e30658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{273},50,1,<null>,supplierinvoice_51,0.04,0.04,0,24
9dffe560658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{168},95,1,<null>,supplierinvoice_1,0,0,95,26
9e025660658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{274},25,1,"2020-10-31 00:00:00 +0000",supplierinvoice_47,2.33,0,25,27
9e058ab0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{13},1118,1,"2020-04-30 00:00:00 +0000",53238A,38,0,1118,28
9e07fbb0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{19},400,1,"2020-11-30 00:00:00 +0000",supplierinvoice_52,0.38,0,400,29
9e0bf350658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{233},3800,1,"2020-11-30 00:00:00 +0000",S09,0,0,3800,30
9e0f9cd0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{275},2500,1,"2020-07-31 00:00:00 +0000",672026,1,0,2500,31
9e134650658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{163},1500,1,"2019-01-31 00:00:00 +0000",supplierinvoice_1,0,0,1500,32
9e1716e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{162},9600,1,"2022-01-31 00:00:00 +0000",supplierinvoice_1,0,0,9600,33
9e1a7240658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{5},6500,1,"2022-04-30 00:00:00 +0000",supplierinvoice_1,0,0,6500,34
9e1f7b50658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{4},31000,1,"2021-09-30 00:00:00 +0000",supplierinvoice_1,0,0,31000,35
9e243640658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{2},10,1,"2019-11-30 00:00:00 +0000",supplierinvoice_1,0,0,10,36
9e2854f0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{226},1500,1,"2019-11-30 00:00:00 +0000",MG16962,0.01,0,1500,37
9e2d0fe0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{14},700,1,"2022-09-30 00:00:00 +0000",20170915,4,0,700,38
9e310780658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{240},570,1,"2022-10-31 00:00:00 +0000",supplierinvoice_35,0.38,0,320,39
9e3cc750658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{241},117,1,"2020-06-30 00:00:00 +0000",supplierinvoice_36,0.48,0,87,42
9e494a70658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{154},100,1,"2019-07-31 00:00:00 +0000",supplierinvoice_1,0,0,100,45
9e4dde50658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{242},2300,1,"2020-10-31 00:00:00 +0000",M270250,0.28,0,2300,46
9e524b20658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{1},6662,1,<null>,supplierinvoice_1,0,0,6662,47
9e55a680658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{6},154,1,<null>,supplierinvoice_15,0,0,154,48
9e5a1350658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{243},3000,1,"2020-03-31 00:00:00 +0000",DMTA0173001,0,0,3000,49
9e5de3e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{244},100,1,"2020-03-31 00:00:00 +0000",HE17D25,0.02,0,100,50
9e62c5e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{276},500,1,"2021-03-31 00:00:00 +0000",NV7171,0.07000000000000001,0,500,51
9e67a7e0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{277},12000,1,"2019-09-30 00:00:00 +0000",1160903,0.01,0,12000,52
9e6beda0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{278},25000,1,"2019-09-30 00:00:00 +0000",1160903,0.01,0,25000,53
9e70cfa0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{279},30,1,"2021-05-31 00:00:00 +0000",supplierinvoice_54,0,0,0,54
9e75d8b0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{246},178,1,"2020-03-31 00:00:00 +0000",LE610,0,0,178,55
9e7a1e70658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{280},500,1,"2021-03-31 00:00:00 +0000",supplierinvoice_55,0,0,500,56
9e7fead0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{281},4600,1,"2019-11-30 00:00:00 +0000",74560,0.01,0,4600,57
9e862c60658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{225},1000,1,"2019-09-30 00:00:00 +0000",667160901,0,0,1000,58
91ef55f0658411e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{249},51,1,"2018-08-31 00:00:00 +0000",K340816,0,0,51,79
91f5e5a0658411e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{250},899,1,"2018-10-31 00:00:00 +0000",421016F,0,0,899,80
91fc0020658411e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{252},176,1,<null>,stocktake_13,0,0,176,81
9e9dac00658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{253},10,1,<null>,supplierinvoice_36,7.67,0,10,63
9ea266f0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{24},25,1,<null>,supplierinvoice_55,7.67,0,25,64
9ea85a60658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{3},3,1,<null>,supplierinvoice_1,0,0,3,65
9eacc730658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{11},1,1,<null>,supplierinvoice_31,0,0,1,66
9eb21e60658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{137},2,1,<null>,supplierinvoice_1,0,0,2,67
9eb68b30658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{136},1,1,<null>,supplierinvoice_19,0,0,1,68
9ebc0970658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{0},13,1,"2018-08-31 00:00:00 +0000",supplierinvoice_1,0,0,13,69
9ec187b0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{222},245,1,"2021-01-31 00:00:00 +0000",supplierinvoice_24,0,0,245,70
9ec669b0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{254},875,1,<null>,supplierinvoice_36,24,0,875,71
9ecafd90658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{20},250,1,"2021-02-28 00:00:00 +0000",supplierinvoice_52,24,0,250,72
9ed0c9f0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{282},5,1,"2020-11-30 00:00:00 +0000",supplierinvoice_52,2.08,2.08,5,73
9ed7a7c0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{283},4400,1,"2020-03-31 00:00:00 +0000",05DDD00(7A-8A),0.34,0,4400,74
